Camera1_START->CollisionAlert_FINISH,Camera1_START->Camera1_FINISH,Camera1_FINISH->Perception_CameraPerception_START,Perception_CameraPerception_START->Perception_CameraPerception_FINISH,Perception_CameraPerception_FINISH->Perception_Fusion_START,Perception_Fusion_START->Perception_Fusion_FINISH,Perception_Fusion_FINISH->SemanticExtraction_ObjectDetection_START,SemanticExtraction_ObjectDetection_START->SemanticExtraction_ObjectDetection_FINISH,SemanticExtraction_ObjectDetection_FINISH->SemanticExtraction_Prediction_START,SemanticExtraction_Prediction_START->SemanticExtraction_Prediction_FINISH,SemanticExtraction_Prediction_FINISH->CollisionDetection_TimeToCollision_START,CollisionDetection_TimeToCollision_START->CollisionDetection_TimeToCollision_FINISH,CollisionDetection_TimeToCollision_FINISH->CollisionDetection_BrakingDecision_START,CollisionDetection_BrakingDecision_START->CollisionDetection_BrakingDecision_FINISH,CollisionDetection_BrakingDecision_FINISH->CollisionAlert_START,CollisionAlert_START->CollisionAlert_FINISH,Perception_CameraPerception_START,Perception_Fusion_START,SemanticExtraction_ObjectDetection_START,SemanticExtraction_Prediction_START,CollisionDetection_TimeToCollision_START,CollisionDetection_BrakingDecision_START,CollisionAlert_START
0.489592,0.005822,0.065074,0.007923,0.090032,0.015100,0.000000,0.068350,0.028099,0.009114,0.159038,0.036743,0.000000,0.002394,0.000000,0.001903,0,1,1,2,2,2,2
0.442993,0.007192,0.100917,0.004765,0.089517,0.023648,0.000000,0.050736,0.000000,0.010282,0.115554,0.033975,0.000000,0.004140,0.000000,0.002267,0,1,2,3,1,2,2
0.401282,0.005449,0.080132,0.008886,0.071329,0.024812,0.000000,0.036631,0.000000,0.010119,0.119858,0.038494,0.000000,0.003812,0.000000,0.001760,0,1,1,2,1,1,1
0.437536,0.005439,0.099449,0.008308,0.092015,0.021466,0.000000,0.032079,0.000000,0.009397,0.123971,0.036971,0.000000,0.005974,0.000000,0.002467,0,1,2,2,2,2,2
0.496687,0.005367,0.072564,0.007553,0.091146,0.029819,0.000000,0.066119,0.033520,0.008743,0.145937,0.030098,0.000000,0.003728,0.000000,0.002093,0,1,1,2,2,2,2
0.403248,0.007094,0.075902,0.010693,0.088424,0.025717,0.000000,0.051956,0.000000,0.010306,0.094357,0.030242,0.000000,0.005794,0.000000,0.002763,0,1,2,3,1,2,2
0.397199,0.002188,0.089810,0.008839,0.077349,0.027492,0.000000,0.055786,0.000000,0.008653,0.078047,0.034076,0.008529,0.005242,0.000000,0.001188,0,1,2,2,1,1,1
0.513251,0.005033,0.077971,0.012911,0.084861,0.031416,0.000000,0.042535,0.029271,0.008529,0.176325,0.034719,0.000000,0.007190,0.000000,0.002490,0,1,2,2,2,2,2
0.409688,0.004043,0.088837,0.010606,0.083726,0.025785,0.000000,0.061872,0.000000,0.010846,0.088855,0.027783,0.000000,0.005028,0.000000,0.002307,0,1,2,2,1,1,2
0.317421,0.003661,0.093317,0.009589,0.083074,0.033966,0.000000,0.043863,0.000000,0.010483,0.000000,0.032678,0.000000,0.005734,0.000000,0.001056,0,2,2,2,1,1,1
0.413884,0.002616,0.102572,0.005514,0.078874,0.027401,0.000000,0.037520,0.000000,0.009080,0.114196,0.031631,0.000000,0.002194,0.000000,0.002286,0,1,2,2,1,2,2
0.422594,0.007359,0.089880,0.009507,0.074534,0.021036,0.000000,0.058625,0.000000,0.009709,0.112713,0.032732,0.000000,0.004212,0.000000,0.002287,0,1,2,2,1,2,2
0.513193,0.003369,0.087487,0.010579,0.087494,0.026131,0.018097,0.057629,0.030781,0.011098,0.145298,0.028302,0.000000,0.004672,0.000000,0.002256,0,1,2,2,2,2,2
0.403722,0.004801,0.091389,0.011845,0.081734,0.028343,0.000000,0.030077,0.000000,0.010027,0.113400,0.026387,0.000000,0.004010,0.000000,0.001709,1,1,2,3,1,2,2
0.523704,0.005683,0.096687,0.010873,0.086773,0.032059,0.000000,0.067917,0.002746,0.011546,0.166357,0.035632,0.000000,0.006455,0.000000,0.000976,0,1,2,2,2,2,2
0.399823,0.006301,0.094575,0.006370,0.096695,0.027093,0.000000,0.051589,0.000000,0.010529,0.074612,0.024720,0.000000,0.005523,0.000000,0.001816,1,2,2,3,1,2,2
0.523823,0.003990,0.112957,0.014360,0.065115,0.027388,0.000000,0.069184,0.007007,0.011825,0.176397,0.029702,0.000000,0.005314,0.000000,0.000584,1,2,2,2,2,2,2
0.409228,0.006996,0.062823,0.007928,0.087769,0.021967,0.000000,0.049841,0.000000,0.008993,0.124194,0.030330,0.000000,0.007894,0.000000,0.000493,0,1,1,2,1,1,1
0.407540,0.005424,0.070496,0.009207,0.077231,0.019420,0.000000,0.062462,0.000000,0.009219,0.112051,0.033528,0.000000,0.006380,0.000000,0.002122,0,1,1,2,1,1,1
0.411053,0.003997,0.071978,0.004886,0.094293,0.027747,0.000000,0.045694,0.000000,0.010991,0.115209,0.028866,0.000000,0.004420,0.000000,0.002972,0,1,1,2,1,2,2
0.408532,0.007014,0.071630,0.007817,0.090164,0.030406,0.000000,0.042797,0.000000,0.009288,0.110287,0.031627,0.000000,0.004857,0.000000,0.002645,0,1,2,2,1,2,2
0.413699,0.003362,0.088956,0.010849,0.073079,0.024446,0.000000,0.044437,0.000000,0.009248,0.115811,0.033840,0.000000,0.005744,0.000000,0.003927,0,1,2,2,1,2,2
0.392370,0.005856,0.081501,0.010483,0.080976,0.028627,0.000000,0.048619,0.000000,0.011807,0.090370,0.026831,0.000000,0.005205,0.000000,0.002095,0,1,2,2,1,2,2
0.409614,0.004045,0.093188,0.010716,0.074284,0.019522,0.000000,0.049938,0.000000,0.009010,0.110936,0.029240,0.000000,0.005956,0.000000,0.002779,0,1,2,2,1,2,2
0.400749,0.006431,0.094591,0.008951,0.071867,0.030844,0.000000,0.033869,0.000000,0.008607,0.100474,0.036872,0.000000,0.005791,0.000000,0.002452,0,1,2,2,1,1,1
0.433096,0.005102,0.084274,0.009236,0.084058,0.020326,0.000000,0.035336,0.000000,0.011723,0.134298,0.038048,0.000000,0.007599,0.000000,0.003096,0,1,2,2,1,2,2
0.392015,0.003290,0.086204,0.015840,0.075216,0.027513,0.000000,0.047474,0.000000,0.010933,0.097075,0.022307,0.000000,0.004798,0.000000,0.001365,0,1,2,3,1,1,2
0.508649,0.004080,0.102736,0.008679,0.084551,0.020461,0.000000,0.050969,0.022318,0.010385,0.172083,0.028414,0.000000,0.002424,0.000000,0.001549,0,1,2,2,2,2,2
0.423253,0.003001,0.093356,0.010976,0.081752,0.024873,0.000000,0.047604,0.000000,0.009493,0.118809,0.024797,0.000000,0.006504,0.000000,0.002088,0,1,2,2,1,1,1
0.415968,0.003637,0.090548,0.013666,0.073250,0.019128,0.000000,0.066317,0.000000,0.010411,0.101364,0.030437,0.000000,0.006248,0.000000,0.000962,0,1,2,2,1,2,2
0.378690,0.005570,0.061285,0.009547,0.090019,0.023574,0.000000,0.042618,0.000000,0.008792,0.084655,0.035887,0.008912,0.006668,0.000000,0.001163,0,1,1,2,1,1,1
0.533314,0.005365,0.091686,0.006436,0.095067,0.020904,0.000000,0.059049,0.018479,0.008912,0.189615,0.033713,0.000000,0.003444,0.000000,0.000644,1,1,2,2,2,2,2
0.401188,0.003383,0.106910,0.008233,0.074464,0.030652,0.000000,0.064366,0.000000,0.009518,0.069063,0.027729,0.000000,0.006812,0.000000,0.000058,0,1,2,2,1,2,2
0.480210,0.005055,0.071406,0.009433,0.084203,0.022405,0.000000,0.057360,0.019165,0.008776,0.170909,0.022201,0.000000,0.006418,0.000000,0.002879,0,1,2,2,2,2,2
0.449454,0.008593,0.061885,0.009847,0.045791,0.022882,0.000000,0.053175,0.023639,0.009622,0.174032,0.032751,0.000000,0.006511,0.000000,0.000726,0,1,1,1,1,2,2
0.332226,0.004519,0.056985,0.012805,0.065030,0.025535,0.000000,0.036495,0.000000,0.008656,0.084676,0.028188,0.000000,0.006566,0.000000,0.002771,0,1,1,2,1,1,1
0.493874,0.005259,0.093411,0.011164,0.051673,0.020545,0.000000,0.057156,0.024517,0.010999,0.182235,0.028308,0.000000,0.007687,0.000000,0.000920,0,1,1,2,2,2,2
0.370072,0.006796,0.093679,0.008969,0.059930,0.031701,0.000000,0.034314,0.000000,0.010870,0.093108,0.025648,0.000000,0.003610,0.000000,0.001447,0,1,1,2,1,1,1
0.352965,0.003601,0.079807,0.011715,0.041633,0.018999,0.000000,0.054238,0.000000,0.008101,0.083313,0.032708,0.010644,0.004558,0.000000,0.003648,0,1,1,2,1,1,1
0.439493,0.005853,0.082594,0.006692,0.039234,0.022998,0.000000,0.057097,0.019486,0.010644,0.158982,0.029148,0.000000,0.005381,0.000000,0.001384,0,1,1,1,2,2,2
0.449432,0.003422,0.086044,0.010990,0.051657,0.026657,0.000000,0.047468,0.015338,0.009896,0.151312,0.038131,0.000000,0.005986,0.000000,0.002531,0,1,1,2,2,2,2
0.450586,0.005190,0.087225,0.008505,0.039404,0.027438,0.000000,0.040868,0.037607,0.010209,0.155244,0.031614,0.000000,0.005276,0.000000,0.002006,0,1,1,2,2,2,2
0.466094,0.008528,0.078471,0.010090,0.050545,0.020270,0.000000,0.058628,0.025609,0.011195,0.158513,0.030485,0.009606,0.003173,0.000000,0.000981,0,1,1,2,2,2,2
0.454452,0.007375,0.082479,0.008524,0.055631,0.024133,0.000000,0.051313,0.024943,0.009606,0.146163,0.030491,0.010017,0.001813,0.000000,0.001964,0,1,1,2,2,2,2
0.437026,0.004985,0.084496,0.007943,0.048488,0.024358,0.008602,0.034957,0.028151,0.010017,0.154629,0.022177,0.000000,0.005351,0.000000,0.002872,0,1,1,2,2,2,2
0.473263,0.005239,0.090339,0.009734,0.043672,0.026326,0.000000,0.048460,0.011241,0.011547,0.172996,0.037554,0.010016,0.004309,0.000000,0.001830,0,1,1,2,2,2,2
0.433093,0.003970,0.088105,0.008537,0.055864,0.020096,0.000000,0.063698,0.020937,0.010016,0.133387,0.021962,0.000000,0.003703,0.000000,0.002818,0,1,1,2,2,2,2
0.481558,0.004926,0.086607,0.009166,0.051709,0.025825,0.000000,0.046678,0.007184,0.010669,0.191368,0.034045,0.010390,0.001909,0.000000,0.001082,0,1,1,2,2,2,2
0.465223,0.006037,0.092309,0.008321,0.056279,0.029823,0.000000,0.052869,0.025237,0.010390,0.146341,0.029936,0.000000,0.005937,0.000000,0.001744,1,1,1,2,2,2,2
0.478016,0.002867,0.100419,0.012683,0.042105,0.021123,0.000000,0.051762,0.033887,0.010715,0.146357,0.037042,0.010137,0.006003,0.000000,0.002916,0,1,1,2,2,2,2
0.459617,0.005302,0.095936,0.009600,0.055356,0.024889,0.009875,0.055260,0.004617,0.010137,0.142266,0.030755,0.009536,0.005185,0.000000,0.000903,1,1,1,2,2,2,2
0.436703,0.001897,0.059933,0.013041,0.053507,0.021047,0.000000,0.037041,0.025272,0.009536,0.176494,0.032779,0.000000,0.004118,0.000000,0.002038,0,1,1,2,1,2,2
0.322879,0.006772,0.078090,0.009568,0.035073,0.016452,0.000000,0.052896,0.000000,0.011328,0.078177,0.027158,0.000000,0.007060,0.000000,0.000305,0,1,1,2,1,1,1
0.433579,0.003605,0.073023,0.009081,0.043092,0.026068,0.000000,0.044868,0.024102,0.011347,0.165995,0.022824,0.000000,0.006432,0.000000,0.003142,0,1,1,1,2,2,2
0.435055,0.003750,0.075919,0.015915,0.041246,0.025911,0.000000,0.051716,0.020002,0.009175,0.156555,0.028423,0.000000,0.004150,0.000000,0.002293,0,1,1,2,1,2,2
0.460289,0.004219,0.068722,0.011798,0.043504,0.018240,0.000000,0.054967,0.030106,0.008949,0.176612,0.037599,0.000000,0.003796,0.000000,0.001777,0,1,1,2,2,2,2
0.337317,0.004423,0.082222,0.005326,0.049258,0.023747,0.000000,0.049730,0.000000,0.008902,0.070886,0.024162,0.009922,0.006681,0.000000,0.002058,0,1,1,2,1,1,1
0.462273,0.006356,0.088854,0.008098,0.043033,0.022111,0.000000,0.048618,0.003032,0.009922,0.191306,0.032125,0.000000,0.008490,0.000000,0.000328,0,1,1,2,2,2,2
0.446133,0.003423,0.074914,0.013093,0.054645,0.022389,0.000000,0.066674,0.027469,0.010417,0.141053,0.027647,0.000000,0.002928,0.000000,0.001481,0,1,1,2,1,2,2
0.453063,0.004622,0.093125,0.009431,0.033651,0.025945,0.000000,0.058935,0.021464,0.008248,0.157406,0.034607,0.000000,0.003856,0.000000,0.001773,0,1,1,2,2,2,2
0.412491,0.002615,0.057727,0.011064,0.045394,0.027802,0.000000,0.053167,0.023180,0.010807,0.154276,0.020571,0.000000,0.003646,0.000000,0.002242,0,1,1,2,1,2,2
0.345690,0.007370,0.086318,0.009878,0.045641,0.020588,0.000000,0.051072,0.000000,0.011900,0.078741,0.029606,0.000000,0.003573,0.000000,0.001003,0,1,1,2,1,1,1
0.474409,0.008113,0.091184,0.007435,0.040792,0.031683,0.000000,0.037941,0.027292,0.011085,0.169587,0.031464,0.009791,0.004993,0.000000,0.003049,0,1,1,2,2,2,2
0.473479,0.005425,0.096155,0.008764,0.047069,0.026373,0.000000,0.048788,0.028135,0.009791,0.165074,0.033407,0.000000,0.002925,0.000000,0.001573,0,1,1,2,2,2,2
0.348108,0.005623,0.081257,0.007376,0.061620,0.025007,0.000000,0.045133,0.000000,0.010177,0.072331,0.030387,0.000000,0.007188,0.000000,0.002009,1,1,1,2,1,1,1
0.478446,0.002092,0.087302,0.012757,0.052445,0.027259,0.000000,0.063154,0.001001,0.009364,0.173988,0.028280,0.011946,0.008101,0.000000,0.000757,0,1,1,2,2,2,2
0.472380,0.002913,0.094153,0.012504,0.052223,0.033186,0.017015,0.047311,0.000350,0.011946,0.158161,0.027926,0.008661,0.004461,0.000000,0.001570,0,1,1,2,2,2,2
0.473967,0.002598,0.106185,0.008131,0.048170,0.028359,0.000000,0.057806,0.009978,0.008661,0.163599,0.033929,0.000000,0.005446,0.000000,0.001105,0,1,2,2,2,2,2
0.435322,0.005640,0.062032,0.007502,0.063563,0.026027,0.000000,0.036928,0.039319,0.010727,0.136023,0.031479,0.009316,0.005066,0.000000,0.001700,0,1,1,2,2,2,2
0.458067,0.006211,0.056820,0.012246,0.061647,0.024261,0.000000,0.055356,0.006467,0.009316,0.189797,0.028911,0.000000,0.004426,0.000000,0.002609,0,1,1,2,2,2,2
0.366984,0.005928,0.103184,0.009813,0.048261,0.033712,0.000000,0.043724,0.000000,0.010160,0.078509,0.027932,0.000000,0.003402,0.000000,0.002359,0,1,1,2,1,1,1
0.460863,0.003255,0.073025,0.012333,0.052271,0.029302,0.000000,0.040651,0.024097,0.010539,0.167948,0.032975,0.010102,0.003765,0.000000,0.000600,0,1,1,2,2,2,2
0.447324,0.002724,0.084900,0.004841,0.045634,0.024321,0.000000,0.053307,0.031514,0.010102,0.155528,0.027805,0.000000,0.004069,0.000000,0.002579,0,1,1,2,2,2,2
0.354842,0.004661,0.082167,0.015251,0.049706,0.028410,0.000000,0.052029,0.000000,0.009664,0.070072,0.024867,0.009893,0.005626,0.000000,0.002496,0,1,1,2,1,1,1
0.446705,0.005031,0.079578,0.010671,0.050408,0.021615,0.000000,0.052405,0.017688,0.009893,0.159576,0.022252,0.010093,0.005768,0.000000,0.001727,0,1,1,1,2,2,2
0.434691,0.008150,0.074921,0.008287,0.063043,0.023238,0.000000,0.052022,0.001120,0.010093,0.163683,0.027490,0.000000,0.001277,0.000000,0.001367,0,1,1,2,2,2,2
0.453936,0.005370,0.096481,0.009961,0.036886,0.022308,0.008762,0.062801,0.000000,0.011197,0.159898,0.035111,0.000000,0.003687,0.000000,0.001474,0,1,1,2,2,2,2
0.467904,0.005878,0.080959,0.008686,0.058198,0.019859,0.000000,0.055515,0.024701,0.010308,0.152974,0.031397,0.010928,0.007936,0.000000,0.000565,0,1,1,2,2,2,2
0.462684,0.003229,0.084376,0.007678,0.057805,0.024449,0.000000,0.054007,0.019959,0.010928,0.162265,0.028361,0.000000,0.006957,0.000000,0.002670,0,1,1,2,2,2,2
0.465545,0.005874,0.085158,0.008647,0.059228,0.023440,0.000000,0.056715,0.020472,0.009376,0.150800,0.026808,0.010995,0.005435,0.000000,0.002597,1,1,1,2,2,2,2
0.473418,0.002944,0.089400,0.014093,0.047274,0.023208,0.000000,0.053871,0.019075,0.010995,0.160724,0.031787,0.009325,0.008710,0.000000,0.002012,0,1,1,2,2,2,2
0.471625,0.006868,0.081755,0.015968,0.046969,0.017056,0.000000,0.059772,0.026605,0.009325,0.166393,0.033185,0.000000,0.005201,0.000000,0.002528,0,1,1,2,2,2,2
0.352929,0.006781,0.062565,0.007623,0.046166,0.026094,0.000000,0.047622,0.000000,0.011429,0.096815,0.032238,0.010305,0.004043,0.000000,0.001248,0,1,1,1,1,1,1
0.487032,0.006682,0.103882,0.010420,0.037838,0.031254,0.000000,0.053062,0.027447,0.010305,0.168970,0.033844,0.000000,0.002469,0.000000,0.000859,1,1,1,2,2,2,2
0.388081,0.005190,0.097463,0.014940,0.047229,0.027520,0.000000,0.057753,0.000000,0.010739,0.079056,0.033520,0.009326,0.002296,0.000000,0.003049,1,1,1,2,1,1,1
0.490906,0.005592,0.101862,0.009914,0.048864,0.023667,0.000000,0.055695,0.028521,0.009326,0.159045,0.033486,0.008448,0.003985,0.000000,0.002501,1,1,1,2,2,2,2
0.424759,0.006944,0.065585,0.010140,0.059049,0.027065,0.000000,0.049706,0.025389,0.008448,0.143256,0.023414,0.000000,0.005045,0.000000,0.000718,0,1,1,2,2,2,2
0.431953,0.004230,0.078511,0.011034,0.044839,0.020989,0.000000,0.044250,0.021781,0.009037,0.165777,0.024694,0.000000,0.006563,0.000000,0.000248,0,1,1,2,2,2,2
0.457732,0.004423,0.070109,0.012128,0.053471,0.024605,0.000000,0.051178,0.018300,0.011264,0.162771,0.032666,0.010394,0.005286,0.000000,0.001137,0,1,1,2,1,2,2
0.466275,0.007758,0.069305,0.009434,0.060163,0.023332,0.000000,0.062315,0.011416,0.010394,0.172111,0.031839,0.000000,0.007511,0.000000,0.000697,0,1,1,2,2,2,2
0.346178,0.008474,0.068912,0.008511,0.054731,0.028341,0.000000,0.053314,0.000000,0.009453,0.076664,0.030718,0.000000,0.005683,0.000000,0.001377,0,1,1,2,1,1,1
0.343419,0.008746,0.073528,0.010045,0.061439,0.024963,0.000000,0.052632,0.000000,0.009450,0.059830,0.025506,0.008568,0.006333,0.000000,0.002379,0,1,1,2,1,1,1
0.456871,0.003002,0.080014,0.008582,0.052263,0.026356,0.000000,0.056897,0.000791,0.008568,0.181363,0.023843,0.009928,0.002518,0.000000,0.002746,0,1,1,2,2,2,2
0.451024,0.003188,0.087020,0.007715,0.049821,0.025108,0.000000,0.064137,0.004645,0.009928,0.162467,0.029015,0.000000,0.004978,0.000000,0.003002,0,1,1,2,2,2,2
0.463773,0.002727,0.079584,0.013037,0.053769,0.033186,0.000000,0.066468,0.000857,0.009567,0.153052,0.031468,0.011041,0.006479,0.000000,0.002538,0,1,1,2,2,2,2
0.441261,0.006119,0.082907,0.013169,0.045815,0.024880,0.000000,0.069030,0.004268,0.011041,0.155070,0.026143,0.000000,0.002390,0.000000,0.000429,0,1,1,2,2,2,2
0.453580,0.005248,0.091072,0.007664,0.058508,0.022008,0.000000,0.040125,0.018430,0.010319,0.163517,0.028589,0.000000,0.006127,0.000000,0.001973,0,1,1,2,2,2,2
0.446706,0.005741,0.107236,0.015150,0.037825,0.028305,0.000000,0.031731,0.027697,0.010833,0.146570,0.027029,0.000000,0.005680,0.000000,0.002909,0,1,1,2,2,2,2
0.439309,0.004332,0.064260,0.010871,0.041734,0.026906,0.000000,0.034019,0.031849,0.011767,0.172787,0.034787,0.000000,0.003520,0.000000,0.002477,0,1,1,2,1,2,2
0.443476,0.007470,0.062154,0.007202,0.059743,0.031457,0.000000,0.036405,0.033583,0.009341,0.154126,0.034345,0.000000,0.005454,0.000000,0.002196,0,1,1,2,1,2,2
0.484687,0.005440,0.109625,0.014752,0.029811,0.032504,0.000000,0.068314,0.016270,0.011430,0.163602,0.026642,0.000000,0.004160,0.000000,0.002137,0,1,2,2,2,2,2
0.355606,0.007275,0.092780,0.007143,0.053157,0.019185,0.000000,0.033219,0.000000,0.008755,0.094483,0.031481,0.000000,0.007411,0.000000,0.000717,0,1,1,2,1,1,1
0.453431,0.005332,0.087550,0.006301,0.034757,0.034490,0.000000,0.036495,0.020689,0.011621,0.167309,0.031456,0.011373,0.005732,0.000000,0.000326,0,1,1,2,2,2,2
0.480016,0.007100,0.100326,0.010425,0.050622,0.020144,0.000000,0.057132,0.023774,0.011373,0.155665,0.033324,0.000000,0.008246,0.000000,0.001885,1,1,2,2,2,2,2
0.447900,0.004069,0.070991,0.008558,0.054162,0.026263,0.019585,0.033261,0.030864,0.011411,0.149423,0.023085,0.010845,0.002590,0.000000,0.002793,0,1,1,2,2,2,2
0.436090,0.005559,0.075575,0.007396,0.055218,0.029344,0.000000,0.056721,0.003804,0.010845,0.156153,0.026457,0.000000,0.005772,0.000000,0.003246,0,1,1,2,2,2,2
0.443962,0.008793,0.075071,0.011403,0.050851,0.022838,0.000000,0.051091,0.014316,0.010002,0.153902,0.025667,0.010370,0.007744,0.000000,0.001914,0,1,1,2,2,2,2
0.460066,0.005782,0.075820,0.005710,0.050315,0.026785,0.000000,0.038381,0.024023,0.010370,0.187595,0.026853,0.000000,0.007272,0.000000,0.001160,0,1,1,2,2,2,2
0.452295,0.005674,0.072018,0.013152,0.059507,0.028621,0.000000,0.048577,0.032242,0.009778,0.131909,0.033238,0.011250,0.003990,0.000000,0.002339,0,1,1,2,2,2,2
0.427948,0.005279,0.051008,0.010712,0.049794,0.018363,0.000000,0.045286,0.024284,0.011250,0.180490,0.028392,0.000000,0.001917,0.000000,0.001173,0,1,1,2,1,2,2
0.378864,0.007644,0.089005,0.005781,0.044756,0.026819,0.000000,0.034534,0.000000,0.011362,0.110754,0.032015,0.010690,0.002921,0.000000,0.002583,1,1,1,2,1,1,1
0.459224,0.005841,0.094417,0.011589,0.042506,0.029423,0.000000,0.064151,0.015290,0.010690,0.154709,0.023135,0.000000,0.006206,0.000000,0.001267,0,1,1,2,2,2,2
0.348215,0.008312,0.083692,0.007685,0.054863,0.018517,0.000000,0.035530,0.000000,0.010298,0.088412,0.025023,0.008894,0.004378,0.000000,0.002611,0,1,1,2,1,1,1
0.480002,0.005627,0.092471,0.007840,0.054660,0.026010,0.000000,0.040803,0.006044,0.008894,0.197691,0.031620,0.000000,0.006288,0.000000,0.002054,0,1,1,2,2,2,2
0.380228,0.003774,0.089762,0.013957,0.056099,0.023540,0.000000,0.041185,0.000000,0.009954,0.108464,0.029563,0.000000,0.003922,0.000000,0.000008,1,1,1,2,1,1,1
0.359337,0.004893,0.092151,0.009474,0.050656,0.031184,0.000000,0.051801,0.000000,0.010941,0.068272,0.035631,0.000000,0.002333,0.000000,0.002001,0,1,1,2,1,1,1
0.476078,0.005633,0.116649,0.008195,0.035732,0.020343,0.000000,0.043731,0.029600,0.009763,0.162542,0.023627,0.011274,0.006766,0.000000,0.002223,0,1,1,2,2,2,2
0.485907,0.003088,0.098273,0.009696,0.052850,0.028967,0.000000,0.055478,0.008467,0.011274,0.178737,0.032097,0.000000,0.005029,0.000000,0.001951,0,1,1,2,2,2,2
0.333667,0.002849,0.085921,0.010500,0.043270,0.029385,0.000000,0.059944,0.000000,0.010992,0.055173,0.027829,0.000000,0.007120,0.000000,0.000684,0,1,1,1,1,1,1
0.447643,0.005716,0.087279,0.004641,0.035690,0.031749,0.000000,0.069063,0.000000,0.010680,0.162916,0.035200,0.000000,0.004437,0.000000,0.000272,0,1,1,2,2,2,2
0.341490,0.007748,0.059875,0.011969,0.056894,0.025723,0.000000,0.062411,0.000000,0.009418,0.061704,0.028614,0.010964,0.003610,0.000000,0.002560,0,1,1,2,1,1,1
0.486517,0.004859,0.105939,0.010210,0.042144,0.023657,0.000000,0.043054,0.026980,0.010964,0.176463,0.037016,0.000000,0.004848,0.000000,0.000383,1,1,1,2,2,2,2
0.428502,0.004338,0.076777,0.012483,0.039466,0.032866,0.000000,0.055028,0.035511,0.009517,0.131012,0.025897,0.000000,0.002856,0.000000,0.002751,0,1,1,2,1,2,2
0.461458,0.007298,0.070124,0.012400,0.054451,0.021101,0.000000,0.058918,0.002392,0.009279,0.192136,0.027277,0.000000,0.005122,0.000000,0.000960,0,1,1,2,2,2,2
0.352966,0.006629,0.069368,0.005681,0.052745,0.031502,0.000000,0.063178,0.000000,0.010782,0.079037,0.025956,0.000000,0.006554,0.000000,0.001534,0,1,1,2,1,1,1
0.347927,0.006149,0.080513,0.010018,0.048412,0.033431,0.000000,0.053277,0.000000,0.009443,0.072790,0.029486,0.000000,0.002881,0.000000,0.001527,0,1,1,2,1,1,1
0.473671,0.006253,0.078740,0.009092,0.054215,0.022920,0.000000,0.053698,0.021825,0.009126,0.163946,0.036257,0.009693,0.005538,0.000000,0.002368,0,1,1,2,2,2,2
0.467233,0.004245,0.086538,0.004128,0.052366,0.030778,0.000000,0.058443,0.022249,0.009693,0.161022,0.031884,0.000000,0.004856,0.000000,0.001031,1,1,1,2,2,2,2
0.462895,0.006429,0.100130,0.009540,0.039166,0.028147,0.000000,0.059585,0.024869,0.010899,0.136751,0.027871,0.009247,0.007769,0.000000,0.002492,0,1,1,2,2,2,2
0.464766,0.004859,0.093525,0.008815,0.056749,0.023209,0.000000,0.055338,0.002410,0.009247,0.183685,0.022105,0.000000,0.003742,0.000000,0.001082,0,1,1,2,2,2,2
0.343326,0.006444,0.101120,0.011676,0.040055,0.015742,0.000000,0.068689,0.000000,0.011276,0.055008,0.025822,0.000000,0.003770,0.000000,0.003724,1,1,1,2,1,1,1
0.439762,0.004623,0.054035,0.011939,0.051366,0.026086,0.000000,0.043376,0.015665,0.008311,0.183160,0.020835,0.008831,0.007925,0.000000,0.003610,0,1,1,1,2,2,2
0.457786,0.007268,0.101497,0.008304,0.045771,0.023787,0.013671,0.046351,0.008990,0.008831,0.155568,0.031821,0.000000,0.004798,0.000000,0.001129,1,1,1,2,2,2,2
0.487683,0.004867,0.100107,0.007555,0.049955,0.020738,0.000000,0.047956,0.028845,0.010348,0.165852,0.034922,0.009809,0.003463,0.000000,0.003266,0,1,2,2,2,2,2
0.478597,0.005777,0.105111,0.009339,0.049124,0.023148,0.000000,0.047839,0.031198,0.009809,0.159866,0.030776,0.000000,0.004661,0.000000,0.001949,1,1,1,2,2,2,2
0.336315,0.005435,0.085150,0.013290,0.027452,0.025515,0.000000,0.051635,0.000000,0.010888,0.079169,0.031818,0.000000,0.003792,0.000000,0.002171,0,1,1,2,1,1,1
0.441141,0.001738,0.086932,0.014311,0.033977,0.018216,0.000000,0.069947,0.009247,0.008700,0.162716,0.029883,0.000000,0.003884,0.000000,0.001590,0,1,1,1,2,2,2
0.353636,0.001342,0.076397,0.009580,0.053013,0.031773,0.000000,0.033083,0.000000,0.010834,0.101503,0.028123,0.000000,0.006520,0.000000,0.001468,0,1,1,2,1,1,1
0.336987,0.004270,0.093566,0.007556,0.032629,0.022385,0.000000,0.054772,0.000000,0.009330,0.068983,0.037950,0.000000,0.003456,0.000000,0.002090,0,1,1,2,1,1,1
0.464176,0.001228,0.097934,0.004951,0.044569,0.029075,0.000000,0.063087,0.000000,0.010228,0.163523,0.038814,0.000000,0.007473,0.000000,0.003294,0,1,1,2,2,2,2
0.433032,0.003252,0.075178,0.009322,0.055841,0.032725,0.010901,0.047162,0.026980,0.010387,0.130037,0.020828,0.000000,0.007139,0.000000,0.003280,0,1,1,2,1,2,2
0.442616,0.005996,0.068996,0.012978,0.067389,0.024288,0.008925,0.043516,0.000022,0.009112,0.171971,0.020965,0.000000,0.005164,0.000000,0.003294,0,1,1,2,2,2,2
