Perception_CameraPerception_SPAWN->Perception_CameraPerception_START,Perception_CameraPerception_SPAWN->Perception_CameraPerception_START
0.014278,0.014278
0.000000,0.000000
0.022424,0.022424
0.031416,0.031416
0.000000,0.000000
0.021203,0.021203
0.005080,0.005080
0.006675,0.006675
0.009052,0.009052
0.009268,0.009268
0.031512,0.031512
0.018752,0.018752
0.013502,0.013502
0.000456,0.000456
0.008578,0.008578
0.016591,0.016591
0.000000,0.000000
0.012086,0.012086
0.000000,0.000000
0.016471,0.016471
0.026094,0.026094
0.034571,0.034571
0.035224,0.035224
0.018095,0.018095
0.000000,0.000000
0.020302,0.020302
0.000000,0.000000
0.026790,0.026790
0.002397,0.002397
0.038520,0.038520
0.006750,0.006750
0.031348,0.031348
0.023399,0.023399
0.017845,0.017845
0.031290,0.031290
0.011548,0.011548
0.000000,0.000000
0.023443,0.023443
0.028766,0.028766
0.041092,0.041092
0.029406,0.029406
0.046580,0.046580
0.016829,0.016829
0.035366,0.035366
0.044765,0.044765
0.011944,0.011944
0.042818,0.042818
0.007200,0.007200
0.031757,0.031757
0.017555,0.017555
0.014041,0.014041
0.048039,0.048039
0.033052,0.033052
0.003812,0.003812
0.008924,0.008924
0.021137,0.021137
0.025998,0.025998
0.028754,0.028754
0.035812,0.035812
0.016913,0.016913
0.000000,0.000000
0.030577,0.030577
0.000000,0.000000
0.023704,0.023704
0.030007,0.030007
0.017218,0.017218
0.031017,0.031017
0.026324,0.026324
0.028191,0.028191
0.017335,0.017335
0.010627,0.010627
0.017831,0.017831
0.014684,0.014684
0.004065,0.004065
0.021025,0.021025
0.011476,0.011476
0.003429,0.003429
0.011484,0.011484
0.000000,0.000000
0.024007,0.024007
0.000000,0.000000
0.046445,0.046445
0.038239,0.038239
0.002806,0.002806
0.004981,0.004981
0.017058,0.017058
0.017057,0.017057
0.025990,0.025990
0.000000,0.000000
0.024698,0.024698
0.012235,0.012235
0.036157,0.036157
0.000000,0.000000
0.002395,0.002395
0.044616,0.044616
0.032047,0.032047
0.032835,0.032835
0.016570,0.016570
0.000000,0.000000
0.019016,0.019016
0.037114,0.037114
0.008953,0.008953
0.006691,0.006691
0.012736,0.012736
0.028569,0.028569
0.000000,0.000000
0.022983,0.022983
0.011752,0.011752
0.000000,0.000000
0.028118,0.028118
0.011578,0.011578
0.012468,0.012468
0.032229,0.032229
0.027277,0.027277
0.023582,0.023582
0.000000,0.000000
0.013036,0.013036
0.003575,0.003575
0.039264,0.039264
0.033237,0.033237
0.035931,0.035931
0.010455,0.010455
0.013357,0.013357
0.000000,0.000000
0.023552,0.023552
0.032492,0.032492
0.029968,0.029968
0.028867,0.028867
0.017554,0.017554
0.005563,0.005563
0.008554,0.008554
0.000000,0.000000
0.000000,0.000000
0.028118,0.028118
0.041044,0.041044
0.020716,0.020716
0.026364,0.026364
0.028345,0.028345
0.035179,0.035179
0.032361,0.032361
0.010425,0.010425
0.025281,0.025281
0.016799,0.016799
0.026160,0.026160
0.033510,0.033510
0.018571,0.018571
0.040828,0.040828
0.026952,0.026952
0.027941,0.027941
0.027983,0.027983
0.033893,0.033893
0.030683,0.030683
0.006266,0.006266
0.021254,0.021254
0.037451,0.037451
0.027278,0.027278
0.026739,0.026739
0.034716,0.034716
0.025222,0.025222
0.018677,0.018677
0.016391,0.016391
0.023895,0.023895
0.000000,0.000000
0.000000,0.000000
0.022898,0.022898
0.017254,0.017254
0.027514,0.027514
0.020665,0.020665
0.023507,0.023507
0.024898,0.024898
0.040862,0.040862
0.018713,0.018713
0.000334,0.000334
0.017546,0.017546
0.012504,0.012504
0.019398,0.019398
0.010987,0.010987
0.024858,0.024858
0.015007,0.015007
0.017172,0.017172
0.005648,0.005648
0.041417,0.041417
0.015500,0.015500
0.016274,0.016274
0.031731,0.031731
0.006800,0.006800
0.023084,0.023084
0.012202,0.012202
0.000000,0.000000
0.020594,0.020594
0.032865,0.032865
0.039281,0.039281
0.011710,0.011710
0.018312,0.018312
0.000000,0.000000
0.034914,0.034914
0.007582,0.007582
0.004420,0.004420
0.019973,0.019973
0.019074,0.019074
0.019613,0.019613
0.016769,0.016769
0.020012,0.020012
0.031585,0.031585
0.032466,0.032466
0.026296,0.026296
0.017453,0.017453
0.017392,0.017392
0.024661,0.024661
0.000000,0.000000
0.043886,0.043886
0.008687,0.008687
0.000000,0.000000
0.026787,0.026787
0.001715,0.001715
0.000000,0.000000
0.028412,0.028412
0.014639,0.014639
0.028140,0.028140
0.002703,0.002703
0.012413,0.012413
0.009179,0.009179
0.002831,0.002831
0.008835,0.008835
0.009771,0.009771
0.034284,0.034284
0.010618,0.010618
0.000000,0.000000
0.036868,0.036868
0.022172,0.022172
0.025794,0.025794
0.010543,0.010543
0.018760,0.018760
0.045924,0.045924
0.026393,0.026393
0.000010,0.000010
0.000000,0.000000
0.035824,0.035824
0.026445,0.026445
0.013707,0.013707
0.000000,0.000000
0.033795,0.033795
0.005398,0.005398
0.032025,0.032025
0.032512,0.032512
0.032143,0.032143
0.014932,0.014932
0.014974,0.014974
0.012639,0.012639
0.013816,0.013816
0.017532,0.017532
0.036091,0.036091
0.033337,0.033337
0.012678,0.012678
0.034474,0.034474
0.011383,0.011383
0.010393,0.010393
0.029704,0.029704
0.008935,0.008935
0.000000,0.000000
0.020815,0.020815
0.011970,0.011970
0.034830,0.034830
0.040372,0.040372
0.015149,0.015149
0.000000,0.000000
0.032728,0.032728
0.000000,0.000000
0.019486,0.019486
0.015439,0.015439
0.020618,0.020618
0.026583,0.026583
0.024767,0.024767
0.028968,0.028968
0.023638,0.023638
0.013266,0.013266
0.019765,0.019765
0.023205,0.023205
0.035060,0.035060
0.013007,0.013007
0.000000,0.000000
0.000000,0.000000
0.013635,0.013635
0.007936,0.007936
0.000000,0.000000
0.008283,0.008283
0.057973,0.057973
0.029953,0.029953
0.043174,0.043174
0.012611,0.012611
0.000000,0.000000
0.016558,0.016558
0.010353,0.010353
0.000000,0.000000
0.001557,0.001557
0.008200,0.008200
0.000000,0.000000
0.039081,0.039081
0.017165,0.017165
0.000000,0.000000
0.000000,0.000000
0.036268,0.036268
0.020482,0.020482
0.027106,0.027106
0.036409,0.036409
0.029188,0.029188
0.037752,0.037752
0.009601,0.009601
0.002446,0.002446
0.000000,0.000000
0.013528,0.013528
0.048895,0.048895
0.009958,0.009958
0.017443,0.017443
0.000000,0.000000
0.023154,0.023154
0.028549,0.028549
0.019836,0.019836
0.053773,0.053773
0.000000,0.000000
0.009634,0.009634
0.002179,0.002179
0.035661,0.035661
0.022043,0.022043
0.031151,0.031151
0.000000,0.000000
0.039504,0.039504
0.033496,0.033496
0.025965,0.025965
0.026455,0.026455
0.035203,0.035203
0.017007,0.017007
0.006217,0.006217
0.014131,0.014131
0.023381,0.023381
0.021222,0.021222
0.032723,0.032723
0.000000,0.000000
0.019304,0.019304
0.005417,0.005417
0.000543,0.000543
0.029989,0.029989
0.000642,0.000642
0.022081,0.022081
0.014439,0.014439
0.000000,0.000000
0.020069,0.020069
0.000000,0.000000
0.013614,0.013614
0.010535,0.010535
0.001249,0.001249
0.000752,0.000752
0.010382,0.010382
0.002537,0.002537
0.007931,0.007931
0.000000,0.000000
0.005693,0.005693
0.011733,0.011733
0.001290,0.001290
0.001747,0.001747
0.000000,0.000000
0.009354,0.009354
0.006108,0.006108
0.000000,0.000000
0.008675,0.008675
0.029568,0.029568
0.000000,0.000000
0.000000,0.000000
0.000883,0.000883
0.012175,0.012175
0.017740,0.017740
0.000000,0.000000
0.000000,0.000000
0.002766,0.002766
0.000000,0.000000
0.008015,0.008015
0.026792,0.026792
0.005784,0.005784
0.000000,0.000000
0.015784,0.015784
0.001217,0.001217
0.002144,0.002144
0.008261,0.008261
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.001730,0.001730
0.025772,0.025772
0.017675,0.017675
0.000000,0.000000
0.007123,0.007123
0.028422,0.028422
0.000000,0.000000
0.000000,0.000000
0.000101,0.000101
0.000000,0.000000
0.009555,0.009555
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.009235,0.009235
0.000000,0.000000
0.000000,0.000000
0.007654,0.007654
0.001969,0.001969
0.000000,0.000000
0.012069,0.012069
0.003309,0.003309
0.019983,0.019983
0.008680,0.008680
0.002268,0.002268
0.000000,0.000000
0.008714,0.008714
0.000000,0.000000
0.000000,0.000000
0.013495,0.013495
0.010113,0.010113
0.025595,0.025595
0.026411,0.026411
0.000000,0.000000
0.028696,0.028696
0.000000,0.000000
0.015417,0.015417
0.000000,0.000000
0.000000,0.000000
0.011516,0.011516
0.006879,0.006879
0.000336,0.000336
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000671,0.000671
0.007376,0.007376
0.000000,0.000000
0.000000,0.000000
0.006202,0.006202
0.032463,0.032463
0.008290,0.008290
0.000000,0.000000
0.022968,0.022968
0.000000,0.000000
0.021428,0.021428
0.000000,0.000000
0.004256,0.004256
0.009599,0.009599
0.000000,0.000000
0.002805,0.002805
0.021329,0.021329
0.000000,0.000000
0.018696,0.018696
0.018555,0.018555
0.014341,0.014341
0.004334,0.004334
0.003381,0.003381
0.014903,0.014903
0.011200,0.011200
0.011673,0.011673
0.000000,0.000000
0.000000,0.000000
0.002907,0.002907
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.021761,0.021761
0.015114,0.015114
0.008008,0.008008
0.005054,0.005054
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.011413,0.011413
0.006606,0.006606
0.008681,0.008681
0.007251,0.007251
0.003809,0.003809
0.003066,0.003066
0.005655,0.005655
0.020913,0.020913
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.017042,0.017042
0.000000,0.000000
0.005764,0.005764
0.000000,0.000000
0.013819,0.013819
0.002092,0.002092
0.000000,0.000000
0.012326,0.012326
0.003190,0.003190
0.000000,0.000000
0.014707,0.014707
0.020955,0.020955
0.000000,0.000000
0.011279,0.011279
0.017026,0.017026
0.020432,0.020432
0.004878,0.004878
0.004296,0.004296
0.004974,0.004974
0.000000,0.000000
0.007305,0.007305
0.000000,0.000000
0.011832,0.011832
0.004502,0.004502
0.003247,0.003247
0.008096,0.008096
0.013419,0.013419
0.000000,0.000000
0.013459,0.013459
0.017834,0.017834
0.004126,0.004126
0.013687,0.013687
0.014323,0.014323
0.007851,0.007851
0.000000,0.000000
0.007892,0.007892
0.012452,0.012452
0.000030,0.000030
0.010976,0.010976
0.000000,0.000000
0.000000,0.000000
0.001570,0.001570
0.001206,0.001206
0.004692,0.004692
0.000000,0.000000
0.008146,0.008146
0.028048,0.028048
0.007390,0.007390
0.000000,0.000000
0.019464,0.019464
0.004654,0.004654
0.000000,0.000000
0.000195,0.000195
0.008787,0.008787
0.000000,0.000000
0.012361,0.012361
0.006538,0.006538
0.000000,0.000000
0.006618,0.006618
0.005958,0.005958
0.015746,0.015746
0.000000,0.000000
0.005303,0.005303
0.034159,0.034159
0.000000,0.000000
0.005472,0.005472
0.003393,0.003393
0.000000,0.000000
0.010039,0.010039
0.025270,0.025270
0.009388,0.009388
0.000000,0.000000
0.003626,0.003626
0.011553,0.011553
0.000000,0.000000
0.006884,0.006884
0.007772,0.007772
0.000000,0.000000
0.000000,0.000000
0.014824,0.014824
0.001438,0.001438
0.010466,0.010466
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.016773,0.016773
0.000000,0.000000
0.018145,0.018145
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.011233,0.011233
0.000000,0.000000
0.000766,0.000766
0.000000,0.000000
0.013209,0.013209
0.031493,0.031493
0.005564,0.005564
0.003543,0.003543
0.016636,0.016636
0.023661,0.023661
0.015601,0.015601
0.002118,0.002118
0.022520,0.022520
0.017747,0.017747
0.011741,0.011741
0.000000,0.000000
0.024604,0.024604
0.000000,0.000000
0.009502,0.009502
0.000000,0.000000
0.003458,0.003458
0.032793,0.032793
0.000000,0.000000
0.005559,0.005559
0.013082,0.013082
0.017600,0.017600
0.000000,0.000000
0.000000,0.000000
0.002442,0.002442
0.000000,0.000000
0.005147,0.005147
0.003618,0.003618
0.002091,0.002091
0.028520,0.028520
0.010628,0.010628
0.023986,0.023986
0.005964,0.005964
0.000068,0.000068
0.002586,0.002586
0.009562,0.009562
0.030296,0.030296
0.000000,0.000000
0.000000,0.000000
0.016131,0.016131
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.001055,0.001055
0.006716,0.006716
0.006166,0.006166
0.000000,0.000000
0.007299,0.007299
0.004763,0.004763
0.000000,0.000000
0.024017,0.024017
0.003527,0.003527
0.000000,0.000000
0.009041,0.009041
0.005338,0.005338
0.010482,0.010482
0.012515,0.012515
0.001349,0.001349
0.000000,0.000000
0.007286,0.007286
0.000000,0.000000
0.009540,0.009540
0.014576,0.014576
0.000000,0.000000
0.013809,0.013809
0.000000,0.000000
0.003639,0.003639
0.017141,0.017141
0.020169,0.020169
0.000000,0.000000
0.000000,0.000000
0.001317,0.001317
0.007830,0.007830
0.000000,0.000000
0.010746,0.010746
0.014285,0.014285
0.006978,0.006978
0.000000,0.000000
0.026272,0.026272
0.005473,0.005473
0.008318,0.008318
0.005527,0.005527
0.000000,0.000000
0.015172,0.015172
0.000000,0.000000
0.000000,0.000000
0.002260,0.002260
0.000000,0.000000
0.000000,0.000000
0.002237,0.002237
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.015868,0.015868
0.011495,0.011495
0.000000,0.000000
0.000000,0.000000
0.010152,0.010152
0.005105,0.005105
0.002837,0.002837
0.002565,0.002565
0.005103,0.005103
0.007109,0.007109
0.008424,0.008424
0.001199,0.001199
0.003520,0.003520
0.000000,0.000000
0.000378,0.000378
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.014955,0.014955
0.013954,0.013954
0.004503,0.004503
0.000000,0.000000
0.004384,0.004384
0.000000,0.000000
0.000000,0.000000
0.002041,0.002041
0.001968,0.001968
0.006248,0.006248
0.008986,0.008986
0.000000,0.000000
0.000694,0.000694
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.011030,0.011030
0.000000,0.000000
0.000000,0.000000
0.014969,0.014969
0.000000,0.000000
0.010389,0.010389
0.000000,0.000000
0.034899,0.034899
0.000000,0.000000
0.022597,0.022597
0.000063,0.000063
0.011665,0.011665
0.000729,0.000729
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.002791,0.002791
0.023311,0.023311
0.009605,0.009605
0.003854,0.003854
0.000000,0.000000
0.000000,0.000000
0.020763,0.020763
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.013241,0.013241
0.016354,0.016354
0.000000,0.000000
0.000000,0.000000
0.001129,0.001129
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.002184,0.002184
0.004984,0.004984
0.022542,0.022542
0.000000,0.000000
0.000000,0.000000
0.003850,0.003850
0.004076,0.004076
0.000000,0.000000
0.003525,0.003525
0.024112,0.024112
0.002774,0.002774
0.000000,0.000000
0.005920,0.005920
0.000000,0.000000
0.006811,0.006811
0.000000,0.000000
0.013326,0.013326
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.008176,0.008176
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.019476,0.019476
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.010552,0.010552
0.000000,0.000000
0.015996,0.015996
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.020284,0.020284
0.012054,0.012054
0.000878,0.000878
0.000000,0.000000
0.003735,0.003735
0.004105,0.004105
0.000538,0.000538
0.000000,0.000000
0.000000,0.000000
0.002899,0.002899
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000267,0.000267
0.000000,0.000000
0.003843,0.003843
0.000000,0.000000
0.000000,0.000000
0.008561,0.008561
0.000000,0.000000
0.000000,0.000000
0.003350,0.003350
0.000000,0.000000
0.000000,0.000000
0.002851,0.002851
0.000000,0.000000
0.000314,0.000314
0.000000,0.000000
0.011623,0.011623
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.004709,0.004709
0.003218,0.003218
0.017538,0.017538
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.012184,0.012184
0.000000,0.000000
0.006733,0.006733
0.011164,0.011164
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.005770,0.005770
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.015382,0.015382
0.000000,0.000000
0.000000,0.000000
0.008255,0.008255
0.004221,0.004221
0.002191,0.002191
0.010925,0.010925
0.000046,0.000046
0.000000,0.000000
0.000110,0.000110
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.005323,0.005323
0.000000,0.000000
0.000000,0.000000
0.002607,0.002607
0.002548,0.002548
0.000000,0.000000
0.008390,0.008390
0.000000,0.000000
0.007831,0.007831
0.011616,0.011616
0.000000,0.000000
0.013276,0.013276
0.000000,0.000000
0.010442,0.010442
0.000878,0.000878
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.007365,0.007365
0.000005,0.000005
0.017802,0.017802
0.008892,0.008892
0.000000,0.000000
0.010214,0.010214
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.017998,0.017998
0.000000,0.000000
0.003354,0.003354
0.000000,0.000000
0.000000,0.000000
0.010736,0.010736
0.000000,0.000000
0.000000,0.000000
0.000420,0.000420
0.006326,0.006326
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.011124,0.011124
0.003687,0.003687
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000435,0.000435
0.012501,0.012501
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.010651,0.010651
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.014437,0.014437
0.000000,0.000000
0.000000,0.000000
0.000284,0.000284
0.008173,0.008173
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.008429,0.008429
0.000000,0.000000
0.029197,0.029197
0.007296,0.007296
0.000000,0.000000
0.005545,0.005545
0.000000,0.000000
0.000000,0.000000
0.021773,0.021773
0.008357,0.008357
0.003681,0.003681
0.000000,0.000000
0.009577,0.009577
0.000000,0.000000
0.000000,0.000000
0.010801,0.010801
0.027034,0.027034
0.011164,0.011164
0.000000,0.000000
0.000000,0.000000
0.004397,0.004397
0.000000,0.000000
0.014555,0.014555
0.000000,0.000000
0.005943,0.005943
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.003161,0.003161
0.000000,0.000000
0.000000,0.000000
0.000688,0.000688
0.000000,0.000000
0.000000,0.000000
0.001840,0.001840
0.005175,0.005175
0.000000,0.000000
0.027916,0.027916
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.007443,0.007443
0.015958,0.015958
0.000000,0.000000
0.009105,0.009105
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.025976,0.025976
0.000000,0.000000
0.000000,0.000000
0.016621,0.016621
0.017812,0.017812
0.000000,0.000000
0.000000,0.000000
0.003757,0.003757
0.022086,0.022086
0.000000,0.000000
0.000000,0.000000
0.013987,0.013987
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.024653,0.024653
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.001223,0.001223
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.015429,0.015429
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.011508,0.011508
0.004693,0.004693
0.000000,0.000000
0.000000,0.000000
0.010184,0.010184
0.002086,0.002086
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.013241,0.013241
0.015453,0.015453
0.008591,0.008591
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.004414,0.004414
0.000177,0.000177
0.000000,0.000000
0.003679,0.003679
0.007863,0.007863
0.000000,0.000000
0.000000,0.000000
0.000745,0.000745
0.000000,0.000000
0.000000,0.000000
0.011281,0.011281
0.005892,0.005892
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.030620,0.030620
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.024209,0.024209
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.027196,0.027196
0.000000,0.000000
0.000000,0.000000
0.042128,0.042128
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.027428,0.027428
0.039070,0.039070
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.021424,0.021424
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.035275,0.035275
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.032093,0.032093
0.002482,0.002482
0.000000,0.000000
0.000000,0.000000
0.036485,0.036485
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.028446,0.028446
0.000000,0.000000
0.000000,0.000000
0.025784,0.025784
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.034291,0.034291
0.000000,0.000000
0.039269,0.039269
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.040558,0.040558
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.016812,0.016812
0.000000,0.000000
0.015028,0.015028
0.000000,0.000000
0.026033,0.026033
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.025728,0.025728
0.000000,0.000000
0.022994,0.022994
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.013555,0.013555
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.014490,0.014490
0.022158,0.022158
0.032242,0.032242
0.014069,0.014069
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.029464,0.029464
0.037947,0.037947
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.011365,0.011365
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.027849,0.027849
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.025455,0.025455
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.011167,0.011167
0.011655,0.011655
0.034038,0.034038
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.034806,0.034806
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.017763,0.017763
0.032377,0.032377
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.037141,0.037141
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.014129,0.014129
0.016104,0.016104
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.023887,0.023887
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.029269,0.029269
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.010383,0.010383
0.000000,0.000000
0.000000,0.000000
0.023272,0.023272
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.033676,0.033676
0.033837,0.033837
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.041427,0.041427
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.002741,0.002741
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
