Perception_RadarPerception_SPAWN->Perception_RadarPerception_START,Perception_RadarPerception_SPAWN->Perception_RadarPerception_START
0.007800,0.007800
0.006128,0.006128
0.006751,0.006751
0.018797,0.018797
0.000550,0.000550
0.022089,0.022089
0.000000,0.000000
0.012460,0.012460
0.011700,0.011700
0.006239,0.006239
0.007602,0.007602
0.021259,0.021259
0.000238,0.000238
0.000000,0.000000
0.009619,0.009619
0.016746,0.016746
0.016384,0.016384
0.014652,0.014652
0.000000,0.000000
0.004891,0.004891
0.005437,0.005437
0.003946,0.003946
0.004885,0.004885
0.016531,0.016531
0.011838,0.011838
0.015064,0.015064
0.012539,0.012539
0.015714,0.015714
0.028050,0.028050
0.009103,0.009103
0.021395,0.021395
