bin,total,start3=0,start3=1,start3=2,start3=3,start3=4
0.104000,0.002056,0.000000,0.002056,0.000000,0.000000,0.000000
0.105000,0.003146,0.000000,0.003146,0.000000,0.000000,0.000000
0.106000,0.004610,0.000000,0.004610,0.000000,0.000000,0.000000
0.107000,0.004984,0.000000,0.004984,0.000000,0.000000,0.000000
0.108000,0.007289,0.000000,0.007289,0.000000,0.000000,0.000000
0.109000,0.008223,0.000000,0.008223,0.000000,0.000000,0.000000
0.110000,0.010964,0.000000,0.010964,0.000000,0.000000,0.000000
0.111000,0.010528,0.000000,0.010528,0.000000,0.000000,0.000000
0.112000,0.011930,0.000000,0.011930,0.000000,0.000000,0.000000
0.113000,0.014484,0.000000,0.014484,0.000000,0.000000,0.000000
0.114000,0.013923,0.000000,0.013923,0.000000,0.000000,0.000000
0.115000,0.014484,0.000000,0.014484,0.000000,0.000000,0.000000
0.116000,0.017474,0.000000,0.017474,0.000000,0.000000,0.000000
0.117000,0.018222,0.000000,0.018222,0.000000,0.000000,0.000000
0.118000,0.019343,0.000000,0.019343,0.000000,0.000000,0.000000
0.119000,0.020652,0.000000,0.020652,0.000000,0.000000,0.000000
0.120000,0.021555,0.000000,0.021555,0.000000,0.000000,0.000000
0.121000,0.022178,0.000000,0.022178,0.000000,0.000000,0.000000
0.122000,0.021680,0.000000,0.021680,0.000000,0.000000,0.000000
0.123000,0.022770,0.000000,0.022770,0.000000,0.000000,0.000000
0.124000,0.022925,0.000000,0.022925,0.000000,0.000000,0.000000
0.125000,0.022053,0.000000,0.021960,0.000093,0.000000,0.000000
0.126000,0.021648,0.000000,0.021337,0.000311,0.000000,0.000000
0.127000,0.022707,0.000000,0.021742,0.000966,0.000000,0.000000
0.128000,0.023019,0.000000,0.020683,0.002336,0.000000,0.000000
0.129000,0.023580,0.000000,0.020029,0.003551,0.000000,0.000000
0.130000,0.023580,0.000000,0.018689,0.004890,0.000000,0.000000
0.131000,0.027380,0.000000,0.019530,0.007849,0.000000,0.000000
0.132000,0.030027,0.000000,0.019717,0.010310,0.000000,0.000000
0.133000,0.031865,0.000000,0.019125,0.012740,0.000000,0.000000
0.134000,0.033329,0.000000,0.018129,0.015201,0.000000,0.000000
0.135000,0.036195,0.000000,0.017599,0.018596,0.000000,0.000000
0.136000,0.033111,0.000000,0.014671,0.018440,0.000000,0.000000
0.137000,0.028875,0.000000,0.013581,0.015294,0.000000,0.000000
0.138000,0.025449,0.000000,0.011151,0.014297,0.000000,0.000000
0.139000,0.018596,0.000000,0.007818,0.010777,0.000000,0.000000
0.140000,0.013830,0.000000,0.005918,0.007912,0.000000,0.000000
0.141000,0.008940,0.000000,0.004049,0.004890,0.000000,0.000000
0.142000,0.004672,0.000000,0.001526,0.003146,0.000000,0.000000
0.143000,0.001994,0.000000,0.000530,0.001464,0.000000,0.000000
0.144000,0.000530,0.000000,0.000156,0.000374,0.000000,0.000000
0.145000,0.000062,0.000000,0.000000,0.000062,0.000000,0.000000
0.151000,0.000031,0.000000,0.000000,0.000031,0.000000,0.000000
0.152000,0.000031,0.000000,0.000000,0.000031,0.000000,0.000000
0.154000,0.000031,0.000000,0.000000,0.000031,0.000000,0.000000
0.155000,0.000062,0.000000,0.000000,0.000062,0.000000,0.000000
0.156000,0.000031,0.000000,0.000000,0.000031,0.000000,0.000000
0.157000,0.000093,0.000000,0.000000,0.000093,0.000000,0.000000
0.158000,0.000062,0.000000,0.000000,0.000062,0.000000,0.000000
0.159000,0.000187,0.000000,0.000000,0.000187,0.000000,0.000000
0.160000,0.000125,0.000000,0.000000,0.000125,0.000000,0.000000
0.161000,0.000062,0.000000,0.000000,0.000062,0.000000,0.000000
0.162000,0.000031,0.000000,0.000000,0.000031,0.000000,0.000000
0.163000,0.000156,0.000000,0.000000,0.000156,0.000000,0.000000
0.164000,0.000187,0.000000,0.000000,0.000187,0.000000,0.000000
0.165000,0.000125,0.000000,0.000000,0.000125,0.000000,0.000000
0.166000,0.000187,0.000000,0.000000,0.000187,0.000000,0.000000
0.167000,0.000218,0.000000,0.000000,0.000218,0.000000,0.000000
0.168000,0.000156,0.000000,0.000000,0.000156,0.000000,0.000000
0.169000,0.000093,0.000000,0.000000,0.000093,0.000000,0.000000
0.170000,0.000125,0.000000,0.000000,0.000125,0.000000,0.000000
0.171000,0.000125,0.000000,0.000000,0.000125,0.000000,0.000000
0.172000,0.000156,0.000000,0.000000,0.000156,0.000000,0.000000
0.173000,0.000280,0.000000,0.000000,0.000280,0.000000,0.000000
0.174000,0.000125,0.000000,0.000000,0.000125,0.000000,0.000000
0.175000,0.000187,0.000000,0.000000,0.000187,0.000000,0.000000
0.176000,0.000125,0.000000,0.000000,0.000125,0.000000,0.000000
0.177000,0.000280,0.000000,0.000000,0.000156,0.000125,0.000000
0.178000,0.000156,0.000000,0.000000,0.000125,0.000031,0.000000
0.179000,0.000280,0.000000,0.000000,0.000187,0.000093,0.000000
0.180000,0.000249,0.000000,0.000000,0.000156,0.000093,0.000000
0.181000,0.000467,0.000000,0.000000,0.000374,0.000093,0.000000
0.182000,0.000187,0.000000,0.000000,0.000125,0.000062,0.000000
0.183000,0.000467,0.000000,0.000000,0.000187,0.000280,0.000000
0.184000,0.000467,0.000000,0.000000,0.000311,0.000156,0.000000
0.185000,0.000592,0.000000,0.000000,0.000280,0.000311,0.000000
0.186000,0.000561,0.000000,0.000000,0.000311,0.000249,0.000000
0.187000,0.000467,0.000000,0.000000,0.000218,0.000249,0.000000
0.188000,0.000498,0.000000,0.000000,0.000218,0.000280,0.000000
0.189000,0.000280,0.000000,0.000000,0.000156,0.000125,0.000000
0.190000,0.000249,0.000000,0.000000,0.000125,0.000125,0.000000
0.191000,0.000125,0.000000,0.000000,0.000062,0.000062,0.000000
0.192000,0.000062,0.000000,0.000000,0.000031,0.000031,0.000000
0.193000,0.000093,0.000000,0.000000,0.000031,0.000062,0.000000
0.217000,0.000031,0.000000,0.000000,0.000000,0.000031,0.000000
0.230000,0.000031,0.000000,0.000000,0.000000,0.000031,0.000000
0.234000,0.000031,0.000000,0.000000,0.000000,0.000031,0.000000
0.235000,0.000031,0.000000,0.000000,0.000000,0.000000,0.000031
0.239000,0.000062,0.000000,0.000000,0.000000,0.000031,0.000031
