bin,total,start3=0,start3=1,start3=2,start3=3,start3=4
0.096000,0.000125,0.000000,0.000000,0.000093,0.000031,0.000000
0.099000,0.000031,0.000000,0.000000,0.000000,0.000031,0.000000
0.101000,0.000062,0.000000,0.000000,0.000000,0.000062,0.000000
0.103000,0.000031,0.000000,0.000000,0.000031,0.000000,0.000000
0.105000,0.000031,0.000000,0.000000,0.000000,0.000031,0.000000
0.107000,0.000031,0.000000,0.000000,0.000000,0.000031,0.000000
0.116000,0.000031,0.000000,0.000000,0.000000,0.000031,0.000000
0.121000,0.000031,0.000000,0.000000,0.000000,0.000000,0.000031
0.122000,0.000031,0.000000,0.000000,0.000000,0.000000,0.000031
0.128000,0.000031,0.000000,0.000000,0.000000,0.000031,0.000000
