start1->finish3,start1->finish1,finish1->start2,start2->finish2,finish2->start3,start3->finish3,start3
66.862599,6.338259,25.232132,21.665952,0.000000,13.626256,55
66.725789,7.170377,24.797933,21.275202,0.000000,13.482277,56
68.105765,8.181947,23.356180,21.079874,0.232141,15.255623,56
66.978011,10.113659,21.456340,21.273904,0.000000,14.134108,56
68.115988,9.363775,22.164731,22.448871,0.000000,14.138611,58
66.658275,7.959200,21.750135,23.536414,0.000000,13.412526,57
68.462124,7.611057,21.682960,23.384861,0.000000,15.783246,58
72.392865,6.657816,23.272861,21.418993,0.755784,20.287411,59
72.184442,5.521779,26.065766,17.459007,0.000000,23.137890,54
71.596025,6.688563,24.362267,17.516099,0.000000,23.029096,55
71.816893,8.708210,23.868881,15.552374,0.000000,23.687428,56
72.647657,10.193117,22.721450,16.021700,1.169925,22.541465,56
71.719903,9.839485,23.275240,16.701233,0.529882,21.374063,56
67.451678,6.283969,26.272234,13.395979,0.087870,21.411626,53
67.601767,7.052160,25.219600,13.727156,0.000000,21.602851,54
67.135083,5.798739,26.003464,12.809727,1.414770,21.108383,53
66.634981,3.884357,27.726415,12.756548,0.000000,22.267661,52
67.728606,6.065715,25.970731,12.201596,0.000000,23.490564,53
68.880091,6.416432,26.986149,10.994451,0.283125,24.199934,54
67.896748,7.072876,25.908141,10.827060,0.487692,23.600979,54
67.483774,7.428932,25.690581,12.189535,0.613862,21.560864,55
67.068894,7.526660,24.711037,13.613582,0.000000,21.217615,55
67.719394,7.497049,24.705763,14.092692,1.130334,20.293556,54
70.711638,7.778074,24.171590,18.235841,2.580845,17.945288,57
68.116454,11.048741,23.488155,16.136368,1.196672,16.246518,54
67.031057,10.549380,24.447507,15.876645,0.000000,16.157525,53
67.929716,9.432939,23.552975,15.702670,1.378174,17.862958,52
65.077837,7.540186,27.971499,12.226924,0.000000,17.339228,49
69.476365,6.657445,27.224108,16.170607,0.757044,18.667161,52
69.942873,5.439168,26.692353,17.473027,0.213902,20.124423,49
74.409542,5.118707,27.225824,19.258035,1.060518,21.746458,52
74.891475,5.450513,26.996970,20.287870,0.000000,22.156122,54
73.766457,4.807144,26.723246,19.530464,0.965084,21.740519,53
74.227349,4.904278,27.201310,20.564989,0.777285,20.779487,53
71.446910,5.192965,27.814782,17.203327,0.000000,21.235836,50
74.026489,5.833955,29.042103,15.988583,0.702563,22.459285,52
75.205026,5.933102,28.962373,18.562014,0.181441,21.566096,53
75.434975,6.400461,28.929546,18.688535,0.747115,20.669318,53
75.427563,6.434345,29.357795,19.258605,0.951268,19.425550,52
74.473091,5.727762,30.403338,19.424205,0.000000,18.917786,51
74.539617,5.275660,30.951073,19.743282,0.000000,18.569602,52
74.362164,5.232181,31.854837,18.681839,0.000000,18.593307,53
74.722414,5.071479,32.302351,17.795801,0.564766,18.988017,53
75.479835,8.115013,28.978350,18.374693,0.000000,20.011779,55
75.169855,8.216739,31.029231,15.758748,0.721797,19.443340,55
76.541908,9.088746,30.205217,18.462968,1.548248,17.236729,58
76.237662,8.822912,30.904146,18.502628,1.436865,16.571111,57
78.059171,8.775523,36.246811,15.943874,1.389059,15.703904,59
