start1->finish3,start1->finish1,finish1->start2,start2->finish2,finish2->start3,start3->finish3,start3
382.373884,76.551389,47.285807,210.450698,2.359244,45.726746,38
330.796508,11.542088,61.201881,194.000043,0.000000,64.052496,34
321.985941,8.571793,53.142986,203.781673,7.567811,48.921678,34
285.921840,0.000000,51.909353,183.601616,0.000000,50.410871,31
301.716711,0.000000,54.339937,193.376209,0.000000,54.000565,32
297.807710,0.000000,58.527958,187.086994,0.899114,51.293644,32
297.824664,0.000000,65.440811,177.660217,0.000000,54.723636,32
311.730156,0.000000,73.578072,174.563548,9.909919,53.678617,33
304.482130,27.027733,54.402404,159.482937,0.000000,63.569056,32
322.738344,29.724694,47.555270,174.884311,5.536270,65.037799,32
293.357155,8.138261,41.311001,178.107685,0.000000,65.800208,27
277.457759,0.000000,41.273294,175.075181,20.411719,40.697565,27
272.235806,1.830151,46.812846,174.957224,1.594826,47.040759,25
282.217294,2.211305,74.423879,156.343834,0.000000,49.238276,26
290.980457,10.886423,65.896700,162.274456,1.621633,50.301245,27
297.200578,15.601904,73.290696,153.597513,1.417780,53.292685,28
281.013282,0.000000,85.803199,134.067201,0.000000,61.142882,26
299.462983,6.005038,82.684786,140.908023,0.000000,69.865136,26
300.599402,0.000000,68.295137,169.369702,10.889761,52.044802,28
286.446921,5.644566,52.963536,180.826355,17.841038,29.171426,28
