bin,total,start3=0,start3=1,start3=2,start3=3,start3=4,start3=5,start3=6,start3=8,start3=9
0.093000,0.001579,0.000032,0.000789,0.000505,0.000221,0.000032,0.000000,0.000000,0.000000,0.000000
0.094000,0.001484,0.000063,0.000347,0.000789,0.000253,0.000032,0.000000,0.000000,0.000000,0.000000
0.095000,0.001484,0.000063,0.000568,0.000600,0.000189,0.000032,0.000032,0.000000,0.000000,0.000000
0.096000,0.001673,0.000032,0.000568,0.000600,0.000316,0.000126,0.000032,0.000000,0.000000,0.000000
0.097000,0.001358,0.000063,0.000410,0.000568,0.000253,0.000063,0.000000,0.000000,0.000000,0.000000
0.098000,0.001452,0.000032,0.000505,0.000695,0.000189,0.000032,0.000000,0.000000,0.000000,0.000000
0.099000,0.001295,0.000032,0.000600,0.000505,0.000158,0.000000,0.000000,0.000000,0.000000,0.000000
0.100000,0.001263,0.000095,0.000537,0.000537,0.000063,0.000000,0.000032,0.000000,0.000000,0.000000
0.101000,0.000758,0.000000,0.000284,0.000347,0.000126,0.000000,0.000000,0.000000,0.000000,0.000000
0.102000,0.000884,0.000032,0.000410,0.000316,0.000126,0.000000,0.000000,0.000000,0.000000,0.000000
0.103000,0.001010,0.000063,0.000379,0.000442,0.000095,0.000032,0.000000,0.000000,0.000000,0.000000
0.104000,0.000789,0.000000,0.000410,0.000284,0.000095,0.000000,0.000000,0.000000,0.000000,0.000000
0.105000,0.000695,0.000032,0.000316,0.000221,0.000126,0.000000,0.000000,0.000000,0.000000,0.000000
0.106000,0.000568,0.000063,0.000253,0.000221,0.000000,0.000032,0.000000,0.000000,0.000000,0.000000
0.107000,0.000600,0.000063,0.000253,0.000126,0.000158,0.000000,0.000000,0.000000,0.000000,0.000000
0.108000,0.000726,0.000000,0.000410,0.000221,0.000063,0.000032,0.000000,0.000000,0.000000,0.000000
0.109000,0.000758,0.000095,0.000347,0.000189,0.000095,0.000032,0.000000,0.000000,0.000000,0.000000
0.110000,0.000758,0.000032,0.000442,0.000189,0.000095,0.000000,0.000000,0.000000,0.000000,0.000000
0.111000,0.000442,0.000000,0.000221,0.000158,0.000032,0.000000,0.000032,0.000000,0.000000,0.000000
0.112000,0.000726,0.000063,0.000316,0.000253,0.000000,0.000063,0.000032,0.000000,0.000000,0.000000
0.113000,0.000631,0.000095,0.000253,0.000189,0.000095,0.000000,0.000000,0.000000,0.000000,0.000000
