start1->finish3,start1->finish1,finish1->start2,start2->finish2,finish2->start3,start3->finish3,start3
0.148105,0.015312,0.026901,0.023456,0.044499,0.037937,1
0.086510,0.015589,0.000879,0.025622,0.010346,0.034074,0
0.093487,0.018160,0.001275,0.025743,0.010697,0.037612,1
0.094699,0.016564,0.009889,0.027564,0.002266,0.038416,1
0.082474,0.013761,0.007320,0.022554,0.004823,0.034016,1
0.091216,0.014350,0.013376,0.026638,0.002850,0.034002,0
0.099242,0.011533,0.004805,0.027457,0.016558,0.038889,1
0.108085,0.014644,0.004435,0.022351,0.029867,0.036788,1
0.130213,0.011069,0.004851,0.028441,0.050062,0.035790,1
0.130005,0.012419,0.021074,0.029134,0.029177,0.038201,1
0.122903,0.014672,0.008207,0.023778,0.040094,0.036152,1
0.112062,0.014515,0.022235,0.021876,0.017321,0.036115,0
0.101077,0.018408,0.016708,0.020082,0.013387,0.032492,1
0.078238,0.016878,0.003906,0.024260,0.000421,0.032773,1
0.117721,0.013538,0.040889,0.024114,0.005946,0.033234,0
0.148456,0.011505,0.031216,0.027201,0.045787,0.032747,2
0.079720,0.015875,0.000040,0.027145,0.001509,0.035151,1
0.145540,0.013135,0.035363,0.029645,0.030764,0.036633,2
0.129290,0.017816,0.015170,0.029811,0.028685,0.037808,1
0.107446,0.013902,0.019253,0.020845,0.021178,0.032268,1
0.145513,0.017679,0.001212,0.024170,0.065141,0.037311,1
0.127438,0.016081,0.012022,0.025138,0.040546,0.033651,2
0.136329,0.014844,0.020072,0.022083,0.042185,0.037145,1
0.145658,0.013994,0.049248,0.028070,0.016453,0.037893,2
0.128699,0.018724,0.003157,0.026844,0.042589,0.037385,1
0.153639,0.013717,0.026801,0.028500,0.044935,0.039686,2
0.096748,0.011236,0.009303,0.022062,0.014684,0.039463,1
0.077939,0.013643,0.000647,0.021790,0.007087,0.034772,0
0.161206,0.016226,0.005528,0.025637,0.082838,0.030977,1
0.105606,0.018777,0.015089,0.022433,0.010264,0.039043,1
0.149102,0.017358,0.027487,0.023341,0.043613,0.037303,2
0.095520,0.013524,0.001387,0.021940,0.019071,0.039598,1
0.135310,0.014942,0.031022,0.022756,0.028471,0.038119,2
0.135282,0.018170,0.010297,0.022176,0.048548,0.036091,1
0.109283,0.012803,0.006098,0.029793,0.029892,0.030697,1
0.082645,0.014417,0.001760,0.020542,0.006121,0.039805,1
0.090293,0.010713,0.000920,0.020341,0.024862,0.033457,0
0.089890,0.015086,0.006853,0.029060,0.002850,0.036041,1
0.088051,0.018265,0.014852,0.021978,0.001765,0.031191,1
0.103496,0.015677,0.009361,0.029024,0.011356,0.038078,1
0.119227,0.017964,0.023474,0.025228,0.017509,0.035052,1
0.140679,0.014369,0.039694,0.026101,0.028072,0.032443,2
0.090953,0.015932,0.000485,0.026912,0.011903,0.035721,1
0.135349,0.013182,0.038053,0.028338,0.018983,0.036793,1
0.158176,0.014909,0.035868,0.027876,0.043696,0.035827,2
0.139040,0.014073,0.041369,0.024312,0.022473,0.036813,2
0.133093,0.016692,0.026293,0.027422,0.027577,0.035109,1
0.154319,0.016933,0.020438,0.021227,0.059773,0.035948,2
0.150015,0.012871,0.060657,0.029550,0.014266,0.032671,2
0.096438,0.010745,0.018921,0.021930,0.004878,0.039964,1
0.154757,0.012042,0.001880,0.021451,0.083010,0.036374,1
0.161446,0.013307,0.030913,0.026178,0.051361,0.039687,3
0.138235,0.015409,0.032410,0.023224,0.031164,0.036028,2
0.111160,0.014087,0.009456,0.022303,0.029669,0.035645,1
0.135913,0.012262,0.022497,0.025786,0.040460,0.034908,2
0.166874,0.016668,0.020792,0.028564,0.062505,0.038345,2
0.107435,0.016826,0.012243,0.024848,0.020220,0.033298,1
0.087139,0.014651,0.006423,0.024276,0.006256,0.035533,1
0.130696,0.019193,0.034878,0.022858,0.020507,0.033260,2
0.123087,0.017599,0.028259,0.021102,0.025462,0.030665,1
0.126914,0.015906,0.019304,0.023677,0.030979,0.037048,1
0.139586,0.015200,0.034478,0.021735,0.035972,0.032201,2
0.101493,0.016336,0.011871,0.029896,0.004546,0.038844,0
0.121765,0.012422,0.001888,0.024991,0.046301,0.036163,2
0.145581,0.018472,0.001204,0.029850,0.059746,0.036309,1
0.142169,0.014521,0.061265,0.022411,0.006309,0.037663,2
0.104511,0.015332,0.005149,0.020452,0.032670,0.030908,1
0.118162,0.019808,0.018205,0.024682,0.024981,0.030486,1
0.142061,0.011852,0.035056,0.024422,0.033138,0.037593,1
0.094796,0.010831,0.000786,0.024838,0.024864,0.033477,1
0.127818,0.011221,0.019155,0.021733,0.041489,0.034220,1
0.114345,0.016920,0.007513,0.027192,0.030220,0.032500,1
0.168647,0.012796,0.059700,0.023976,0.040856,0.031319,2
0.105074,0.015038,0.002072,0.024151,0.024762,0.039051,2
0.121708,0.010056,0.007098,0.028477,0.042796,0.033281,1
0.145320,0.011055,0.056966,0.027279,0.010883,0.039137,2
0.118607,0.012831,0.011383,0.022184,0.036219,0.035990,1
0.122676,0.010856,0.000542,0.025008,0.046844,0.039426,1
0.139495,0.011241,0.035681,0.023737,0.035931,0.032905,1
0.130345,0.016436,0.025529,0.026240,0.029227,0.032913,1
0.156108,0.015727,0.039438,0.027134,0.035905,0.037904,2
0.088892,0.012004,0.003187,0.021246,0.017383,0.035072,1
0.154029,0.014751,0.035672,0.020275,0.045701,0.037630,2
0.097921,0.011894,0.004114,0.029209,0.017271,0.035433,1
0.126657,0.013797,0.006295,0.020587,0.049906,0.036072,2
0.091784,0.011122,0.013110,0.022002,0.010216,0.035334,1
0.135586,0.017990,0.021762,0.026793,0.031858,0.037183,2
0.134674,0.014740,0.015051,0.023783,0.045921,0.035179,1
0.118074,0.015606,0.013736,0.022738,0.029330,0.036664,1
0.168023,0.013144,0.025889,0.028424,0.063028,0.037538,1
0.120388,0.015192,0.024654,0.024279,0.021128,0.035135,2
0.165389,0.011411,0.061237,0.022407,0.033943,0.036391,1
0.147265,0.013766,0.010834,0.025981,0.059143,0.037541,2
0.187697,0.017425,0.056084,0.023221,0.054937,0.036030,2
0.100501,0.015473,0.007625,0.024063,0.015200,0.038140,1
0.124474,0.012698,0.005508,0.023397,0.043909,0.038962,1
