start1->finish3,start1->finish1,finish1->start2,start2->finish2,finish2->start3,start3->finish3,start3
5.056797,0.766108,0.723838,1.659938,0.106534,1.800379,32
5.151415,0.940965,0.746175,1.703295,0.000000,1.760980,33
5.186834,0.909005,0.690375,1.797683,0.105999,1.683772,33
4.793627,0.921851,0.577063,1.616756,0.247424,1.430533,28
4.652125,1.108967,0.528174,1.519176,0.000000,1.495808,25
5.112053,1.118520,0.665407,1.529502,0.065140,1.733484,27
5.135506,1.124316,0.663127,1.450810,0.094123,1.803130,27
4.905349,1.008060,0.559152,1.446141,0.059397,1.832599,26
4.842919,0.963062,0.482690,1.749351,0.066246,1.581570,25
4.640212,0.886400,0.598145,1.620021,0.000000,1.535646,24
4.475222,0.797422,0.515364,1.688278,0.000000,1.474158,23
4.602233,0.976178,0.349267,1.681347,0.158241,1.437200,25
4.713419,0.966789,0.536299,1.767018,0.092234,1.351079,26
4.703351,1.077886,0.686643,1.614755,0.003386,1.320681,28
4.639802,0.917610,0.844330,1.648118,0.012012,1.217732,29
4.605155,0.928208,0.750195,1.731368,0.000000,1.195384,29
4.692979,0.790484,0.828640,1.807797,0.015955,1.250103,29
4.755104,0.895675,0.773644,1.780701,0.031391,1.273693,30
4.855283,1.070892,0.668167,1.690652,0.000000,1.425572,30
4.937948,1.109809,0.691740,1.676883,0.000000,1.459516,31
4.910190,1.128457,0.620894,1.682675,0.000000,1.478164,32
5.052232,1.178379,0.622000,1.682461,0.127997,1.441395,34
4.591038,0.785513,0.607285,1.831788,0.037606,1.328846,31
4.153319,0.514899,0.564882,1.859041,0.124274,1.090223,30
4.004348,0.514520,1.143494,1.560223,0.086057,0.700054,28
4.123889,0.530428,1.277369,1.619227,0.000000,0.696865,30
4.289036,0.683488,1.252990,1.567729,0.000000,0.784829,31
4.343530,0.774633,1.057966,1.599811,0.000000,0.911120,31
4.221691,0.610806,1.151827,1.535148,0.000000,0.923910,32
4.176415,0.569184,1.113491,1.574587,0.000000,0.919153,33
4.118034,0.532900,1.186736,1.493189,0.109367,0.795842,34
4.074030,0.533060,1.246348,1.396230,0.123173,0.775219,31
3.895754,0.465753,1.327683,1.167392,0.000000,0.934926,28
4.600270,0.397249,1.320984,1.565918,0.000000,1.316119,37
4.714253,0.462582,1.599811,1.202376,0.088705,1.360779,37
4.976334,0.388516,1.502407,1.318819,0.000000,1.766592,35
5.153720,0.339060,1.571964,1.536510,0.000000,1.706186,37
5.072741,0.477421,1.475819,1.405542,0.076688,1.637271,36
5.074017,0.470185,1.524037,1.459120,0.000000,1.620675,36
5.101187,0.616762,1.395129,1.350059,0.000000,1.739237,35
5.036583,0.507565,1.391313,1.348883,0.075839,1.712983,34
5.080468,0.439979,1.477131,1.294438,0.000000,1.868920,34
5.010661,0.385654,1.482443,1.242893,0.000000,1.899671,34
5.046254,0.233932,1.509381,1.206368,0.022386,2.074187,34
4.938307,0.083715,1.566742,1.159703,0.000000,2.128147,35
4.969107,0.000000,1.608031,1.232303,0.083816,2.044957,36
5.281001,0.086078,1.409818,1.449756,0.144880,2.190469,38
5.318934,0.039800,1.336815,1.668131,0.000000,2.274188,38
5.325425,0.000000,1.374093,1.706963,0.000000,2.244369,38
5.365739,0.220818,1.317833,1.766500,0.094903,1.965685,38
5.345913,0.199303,1.484036,1.892751,0.000000,1.769823,37
5.458796,0.281895,1.459120,1.812044,0.043428,1.862309,37
5.655471,0.458966,1.285239,1.886497,0.144164,1.880605,37
5.727316,0.457305,1.308622,2.083089,0.000000,1.878300,37
5.713085,0.298154,1.389357,2.066856,0.228715,1.730003,38
5.277575,0.379961,1.158274,1.981837,0.063120,1.694383,33
5.117163,0.192075,1.204576,1.986446,0.000000,1.734066,28
5.038734,0.146672,1.386190,1.785319,0.079219,1.641334,27
4.940966,0.209551,1.334599,1.888290,0.201849,1.306677,27
4.363765,0.114964,0.947981,1.963574,0.000000,1.337246,21
4.783109,0.355332,0.996031,1.775539,0.000000,1.656207,22
4.652791,0.202505,1.472091,1.297594,0.076724,1.603877,21
4.687520,0.149738,1.511120,1.429950,0.000000,1.596712,22
4.715980,0.179105,1.492949,1.444075,0.016400,1.583451,22
4.747194,0.509183,1.247674,1.411183,0.000000,1.579154,23
4.726030,0.515932,1.162496,1.453954,0.040488,1.553160,24
4.510846,0.371587,1.094258,1.455559,0.238824,1.350618,22
4.514810,0.391883,1.221607,1.338545,0.000000,1.562775,23
4.337999,0.098734,1.305992,1.381453,0.048904,1.502916,24
4.245754,0.000000,1.518991,1.169248,0.009584,1.547931,24
4.121859,0.230583,1.334845,1.034283,0.028107,1.494041,24
4.050097,0.217397,1.548819,0.821627,0.000000,1.462254,24
4.086772,0.330888,1.422465,0.765135,0.083315,1.484969,24
3.906333,0.368061,1.417293,0.669729,0.000000,1.451250,24
3.920506,0.494422,1.273711,0.682099,0.000000,1.470274,25
3.990636,0.719037,1.226150,0.579144,0.000000,1.466305,25
4.066662,0.784149,1.218671,0.534992,0.000000,1.528850,26
4.094732,0.737103,1.220253,0.570278,0.000000,1.567098,27
4.154720,0.687363,1.259716,0.569594,0.056057,1.581990,27
4.066407,0.866347,1.080520,0.597927,0.000000,1.521613,27
4.017103,0.877687,1.080250,0.516462,0.033318,1.509386,27
3.976690,0.885524,1.002167,0.576987,0.140259,1.371753,28
3.851762,1.002109,1.005865,0.417514,0.000000,1.426274,28
3.837457,0.957280,1.054712,0.416506,0.000000,1.408959,27
3.966125,1.178832,0.947386,0.278964,0.000000,1.560943,28
3.852672,1.111007,1.120981,0.134313,0.000000,1.486371,27
3.830701,1.087302,1.018386,0.268286,0.000000,1.456727,28
4.305012,1.065758,0.996106,0.574665,0.037120,1.631363,32
3.813525,0.720229,0.915279,0.554995,0.025970,1.597052,28
3.843729,0.765055,0.972676,0.493629,0.000000,1.612369,28
3.893962,0.810072,0.977653,0.589445,0.098162,1.418630,28
3.662297,0.625651,1.011197,0.570793,0.000000,1.454656,25
3.565359,0.421340,1.006789,0.551256,0.022941,1.563033,24
4.027824,0.367190,0.943401,0.743583,0.000000,1.973650,23
4.087652,0.514414,0.819866,0.926858,0.000000,1.826514,25
4.325634,0.682837,0.708898,0.969460,0.046655,1.917784,27
4.243743,0.897453,0.911467,0.480070,0.055858,1.898895,26
4.276005,0.822092,0.965091,0.430248,0.062696,1.995878,26
4.140336,0.803380,0.957943,0.408201,0.032563,1.938249,26
4.692579,0.689308,0.995430,0.582895,0.044697,2.380249,26
5.006850,0.846013,0.879000,0.683678,0.000000,2.598159,28
4.925346,0.965544,0.821623,0.544020,0.089013,2.505146,27
4.515327,0.568225,1.054797,0.373733,0.336966,2.181606,22
4.422954,0.802092,0.914072,0.572042,0.165925,1.968823,22
3.989569,1.145931,0.662447,0.240050,0.000000,1.941141,18
3.963383,1.216997,0.629545,0.162747,0.028733,1.925361,19
4.164420,1.170765,0.588215,0.264698,0.105550,2.035192,20
4.211341,1.443186,0.335843,0.283933,0.000000,2.148379,18
4.313000,1.601773,0.276282,0.184841,0.000000,2.250104,18
4.319742,1.670306,0.228589,0.154143,0.000000,2.266704,19
4.393500,1.670906,0.322144,0.103662,0.209831,2.086957,19
4.131516,1.480122,0.455457,0.166229,0.085953,1.943755,17
3.950476,1.431428,0.498695,0.000000,0.000000,2.020353,15
4.200329,1.451858,0.628014,0.063598,0.207222,1.849637,17
4.108188,1.552722,0.769123,0.000000,0.000000,1.786343,17
4.942422,1.693519,0.728677,0.072156,0.000000,2.448070,19
5.182491,1.663349,0.732444,0.019112,0.000000,2.767586,21
5.274469,1.713319,0.739496,0.023196,0.046443,2.752015,25
5.442912,1.769090,0.712329,0.027541,0.000000,2.933952,27
5.435665,1.673507,0.651462,0.316430,0.000000,2.794266,28
5.260317,1.486708,0.625043,0.401768,0.017689,2.729109,28
5.145008,1.462184,0.728468,0.311214,0.000000,2.643142,29
5.292188,1.527214,0.681086,0.323055,0.000000,2.760833,28
5.586740,1.533508,0.623278,0.593103,0.093974,2.742877,32
5.443308,1.272201,0.736692,0.527646,0.000000,2.906769,29
5.732845,1.172474,0.764137,0.526266,0.000000,3.269968,30
5.644295,1.149973,0.879735,0.431258,0.060380,3.122949,30
5.515833,0.983789,0.884077,0.491464,0.140786,3.015717,29
5.427194,0.993437,0.933909,0.538417,0.000000,2.961431,29
5.398476,0.960667,0.936839,0.577696,0.000000,2.923274,29
5.306795,1.034969,0.925084,0.503201,0.091955,2.751586,30
5.443388,0.969780,0.933764,0.628164,0.000000,2.911680,32
