start1->finish3,start1->finish1,finish1->start2,start2->finish2,finish2->start3,start3->finish3,start3
0.481019,0.094009,0.101818,0.041006,0.023418,0.220768,20
0.458046,0.107869,0.108628,0.013412,0.000000,0.228137,19
0.453771,0.111209,0.107087,0.013865,0.000000,0.221610,18
0.453578,0.106802,0.127323,0.000000,0.008860,0.210593,19
0.482754,0.113204,0.133099,0.029661,0.000000,0.206790,22
0.482556,0.110871,0.137496,0.024291,0.000000,0.209898,23
0.481886,0.093397,0.137588,0.041621,0.000000,0.209280,25
0.480288,0.086976,0.141983,0.039323,0.000000,0.212006,25
0.470214,0.075808,0.142618,0.036222,0.000000,0.215566,25
0.462487,0.062525,0.134785,0.040743,0.000000,0.224434,23
0.458864,0.083173,0.118352,0.037336,0.000000,0.220003,23
0.469679,0.078535,0.130129,0.072213,0.008456,0.180346,26
0.446834,0.066296,0.109232,0.071746,0.000000,0.199560,24
0.433678,0.052993,0.111821,0.071943,0.000000,0.196921,24
0.440591,0.057833,0.109189,0.071148,0.000000,0.202421,25
0.458029,0.072717,0.102433,0.069254,0.000000,0.213625,27
0.458708,0.078485,0.099168,0.072882,0.006154,0.202019,28
0.468089,0.088682,0.088211,0.080208,0.007169,0.203819,29
0.461551,0.108598,0.079161,0.068474,0.000000,0.205318,28
0.457442,0.109232,0.098389,0.051118,0.000000,0.198703,28
0.508754,0.110914,0.094712,0.086874,0.000000,0.216254,32
0.514267,0.112183,0.107270,0.080475,0.016283,0.198056,33
0.490186,0.118994,0.080072,0.096690,0.000000,0.194430,32
0.486410,0.118564,0.068612,0.095896,0.000000,0.203338,32
0.481477,0.115383,0.077761,0.097072,0.007902,0.183359,32
0.503526,0.106714,0.088968,0.083011,0.000000,0.224833,28
0.502026,0.103037,0.095504,0.074711,0.000000,0.228774,27
0.477965,0.076835,0.098516,0.066820,0.011077,0.224717,24
0.463595,0.082443,0.104348,0.048601,0.000000,0.228203,23
0.444723,0.073627,0.091336,0.053524,0.009571,0.216665,22
0.430726,0.071558,0.083011,0.053604,0.000000,0.222553,20
0.416436,0.049329,0.088991,0.059207,0.010798,0.208111,20
0.369308,0.033308,0.087580,0.036196,0.000000,0.212224,15
0.384634,0.021525,0.088764,0.038873,0.000000,0.235472,15
0.401869,0.006307,0.099772,0.046624,0.000000,0.249166,18
0.407912,0.016903,0.101631,0.036850,0.013023,0.239505,18
0.390178,0.011356,0.100781,0.035523,0.000000,0.242518,17
0.412709,0.010767,0.099597,0.044349,0.008854,0.249142,19
0.402944,0.000000,0.122159,0.034140,0.009226,0.237419,17
0.436304,0.000000,0.120971,0.056612,0.000000,0.258721,19
0.439498,0.000000,0.105578,0.067057,0.009104,0.257759,20
0.457802,0.006607,0.117090,0.069260,0.014272,0.250573,21
0.446145,0.011775,0.129086,0.039940,0.010357,0.254987,19
0.426634,0.024306,0.111298,0.033127,0.016821,0.241082,16
0.421941,0.029080,0.122556,0.030324,0.000000,0.239981,15
0.423341,0.044346,0.138995,0.000000,0.010950,0.229050,16
0.387235,0.022427,0.136279,0.000000,0.006880,0.221649,12
0.382717,0.023472,0.136500,0.000000,0.000000,0.222745,13
0.375647,0.020209,0.133337,0.000000,0.000000,0.222101,14
0.403077,0.019793,0.134455,0.009539,0.000000,0.239290,15
0.398141,0.014620,0.139900,0.007556,0.004760,0.231305,15
0.400437,0.009104,0.153246,0.000000,0.005194,0.232893,14
0.435408,0.008212,0.163922,0.016381,0.009739,0.237154,17
0.423480,0.000000,0.155915,0.030910,0.000000,0.236655,15
0.431854,0.001281,0.165533,0.034317,0.000000,0.230723,16
0.445817,0.006426,0.178118,0.023546,0.003353,0.234374,17
0.467166,0.000000,0.182892,0.045088,0.000000,0.239186,18
0.472546,0.000000,0.188943,0.038614,0.008721,0.236268,19
0.458851,0.005258,0.173685,0.042472,0.000000,0.237436,19
0.457353,0.000000,0.179176,0.034133,0.000000,0.244044,19
0.452406,0.000000,0.182152,0.026993,0.006092,0.237169,20
0.440846,0.000000,0.179326,0.030333,0.008728,0.222459,20
0.461406,0.008761,0.175374,0.038842,0.014313,0.224116,21
0.455634,0.017099,0.156979,0.056254,0.002156,0.223146,21
0.458981,0.015220,0.156985,0.053044,0.020744,0.212988,20
0.455209,0.017025,0.171461,0.047579,0.013853,0.205291,19
0.439724,0.013162,0.166982,0.070319,0.000000,0.189261,19
0.445056,0.038855,0.122922,0.072291,0.000000,0.210988,18
0.398227,0.008649,0.105828,0.082048,0.004458,0.197244,15
0.401327,0.051239,0.065182,0.074361,0.000000,0.210545,16
0.417468,0.058755,0.069672,0.062984,0.035007,0.191050,16
0.396711,0.079880,0.089685,0.041484,0.006291,0.179371,13
0.399041,0.083336,0.098130,0.032469,0.000000,0.185106,14
0.383196,0.068482,0.102903,0.028896,0.000000,0.182915,14
