bin,total,Camera1_FINISH->Perception_CameraPerception_START,Camera1_START->Camera1_FINISH,CollisionAlert_START->CollisionAlert_FINISH,CollisionDetection_BrakingDecision_FINISH->CollisionAlert_START,CollisionDetection_BrakingDecision_START->CollisionDetection_BrakingDecision_FINISH,CollisionDetection_TimeToCollision_FINISH->CollisionDetection_BrakingDecision_START,CollisionDetection_TimeToCollision_START->CollisionDetection_TimeToCollision_FINISH,Perception_CameraPerception_FINISH->Perception_Fusion_START,Perception_CameraPerception_START->Perception_CameraPerception_FINISH,Perception_Fusion_FINISH->SemanticExtraction_ObjectDetection_START,Perception_Fusion_START->Perception_Fusion_FINISH,SemanticExtraction_ObjectDetection_FINISH->SemanticExtraction_Prediction_START,SemanticExtraction_ObjectDetection_START->SemanticExtraction_ObjectDetection_FINISH,SemanticExtraction_Prediction_FINISH->CollisionDetection_TimeToCollision_START,SemanticExtraction_Prediction_START->SemanticExtraction_Prediction_FINISH
0.382000,0.001309,0.000261,0.000019,0.000009,0.000000,0.000013,0.000032,0.000107,0.000244,0.000030,0.000000,0.000088,0.000000,0.000168,0.000304,0.000035
0.383000,0.001963,0.000407,0.000027,0.000012,0.000000,0.000027,0.000018,0.000153,0.000174,0.000048,0.000018,0.000095,0.000073,0.000232,0.000634,0.000046
0.384000,0.003272,0.000796,0.000045,0.000014,0.000000,0.000043,0.000050,0.000270,0.000599,0.000083,0.000036,0.000218,0.000000,0.000439,0.000593,0.000086
0.385000,0.001309,0.000285,0.000009,0.000009,0.000000,0.000020,0.000015,0.000106,0.000203,0.000030,0.000000,0.000065,0.000000,0.000131,0.000404,0.000033
0.386000,0.002618,0.000532,0.000033,0.000012,0.000000,0.000036,0.000000,0.000218,0.000450,0.000086,0.000000,0.000198,0.000000,0.000379,0.000602,0.000071
0.387000,0.002618,0.000606,0.000042,0.000010,0.000000,0.000029,0.000000,0.000209,0.000415,0.000074,0.000000,0.000176,0.000000,0.000329,0.000658,0.000070
0.388000,0.003272,0.000631,0.000053,0.000019,0.000000,0.000037,0.000014,0.000217,0.000259,0.000097,0.000000,0.000210,0.000076,0.000403,0.001170,0.000086
0.389000,0.006545,0.001116,0.000073,0.000030,0.000000,0.000088,0.000020,0.000498,0.000861,0.000161,0.000000,0.000403,0.000014,0.000853,0.002264,0.000164
0.390000,0.003927,0.000687,0.000053,0.000023,0.000000,0.000051,0.000031,0.000288,0.000545,0.000099,0.000000,0.000261,0.000037,0.000462,0.001289,0.000102
0.391000,0.003272,0.000628,0.000049,0.000019,0.000000,0.000049,0.000032,0.000252,0.000593,0.000086,0.000000,0.000222,0.000003,0.000363,0.000892,0.000084
0.392000,0.003272,0.000591,0.000038,0.000019,0.000000,0.000030,0.000017,0.000236,0.000355,0.000097,0.000000,0.000230,0.000057,0.000385,0.001133,0.000083
0.393000,0.005890,0.001000,0.000066,0.000035,0.000000,0.000066,0.000033,0.000465,0.000787,0.000148,0.000000,0.000386,0.000020,0.000784,0.001941,0.000160
0.394000,0.001309,0.000223,0.000016,0.000006,0.000000,0.000010,0.000018,0.000098,0.000149,0.000035,0.000000,0.000087,0.000018,0.000184,0.000432,0.000031
0.395000,0.004581,0.000833,0.000051,0.000018,0.000000,0.000039,0.000034,0.000354,0.000556,0.000104,0.000000,0.000328,0.000035,0.000541,0.001570,0.000118
0.396000,0.003272,0.000777,0.000044,0.000019,0.000000,0.000045,0.000035,0.000251,0.000460,0.000082,0.000000,0.000197,0.000000,0.000458,0.000825,0.000081
0.397000,0.004581,0.000846,0.000053,0.000022,0.000000,0.000046,0.000000,0.000320,0.000755,0.000126,0.000000,0.000265,0.000070,0.000523,0.001442,0.000113
0.398000,0.003272,0.000610,0.000046,0.000020,0.000000,0.000045,0.000033,0.000248,0.000255,0.000103,0.000000,0.000207,0.000028,0.000418,0.001176,0.000085
0.399000,0.002618,0.000467,0.000036,0.000011,0.000000,0.000034,0.000016,0.000177,0.000258,0.000063,0.000000,0.000163,0.000045,0.000356,0.000923,0.000068
