bin,total,finish1->start2,finish2->start3,start1->finish1,start2->finish2,start3->finish3
0.222000,0.000661,0.000203,0.000230,0.000042,0.000081,0.000104
0.223000,0.000661,0.000234,0.000201,0.000048,0.000076,0.000102
0.224000,0.000441,0.000195,0.000104,0.000030,0.000048,0.000063
0.225000,0.000755,0.000226,0.000284,0.000052,0.000084,0.000109
0.226000,0.000692,0.000263,0.000207,0.000042,0.000077,0.000104
0.227000,0.001133,0.000384,0.000396,0.000071,0.000121,0.000160
0.228000,0.000944,0.000291,0.000348,0.000061,0.000105,0.000139
0.229000,0.001290,0.000431,0.000455,0.000080,0.000138,0.000186
0.230000,0.000944,0.000337,0.000311,0.000061,0.000102,0.000133
0.231000,0.001259,0.000424,0.000428,0.000082,0.000142,0.000183
0.232000,0.001259,0.000389,0.000466,0.000077,0.000138,0.000189
0.233000,0.001259,0.000433,0.000430,0.000079,0.000131,0.000186
0.234000,0.001542,0.000504,0.000542,0.000098,0.000161,0.000237
0.235000,0.001070,0.000325,0.000396,0.000073,0.000113,0.000164
0.236000,0.001259,0.000422,0.000424,0.000082,0.000135,0.000196
0.237000,0.000881,0.000302,0.000298,0.000055,0.000089,0.000137
0.238000,0.000913,0.000281,0.000336,0.000060,0.000096,0.000140
0.239000,0.000629,0.000224,0.000198,0.000042,0.000065,0.000099
0.240000,0.000661,0.000218,0.000233,0.000040,0.000070,0.000099
0.241000,0.000378,0.000150,0.000108,0.000025,0.000040,0.000056
0.242000,0.000409,0.000128,0.000151,0.000026,0.000042,0.000062
0.243000,0.000189,0.000069,0.000064,0.000011,0.000021,0.000025
0.244000,0.000409,0.000162,0.000122,0.000028,0.000041,0.000057
0.245000,0.000441,0.000160,0.000149,0.000026,0.000045,0.000060
0.246000,0.000378,0.000120,0.000142,0.000023,0.000040,0.000053
0.247000,0.000504,0.000145,0.000209,0.000030,0.000049,0.000071
0.248000,0.000441,0.000178,0.000127,0.000028,0.000046,0.000061
0.249000,0.000378,0.000093,0.000173,0.000023,0.000037,0.000052
0.250000,0.000409,0.000102,0.000188,0.000026,0.000038,0.000055
0.251000,0.000189,0.000055,0.000078,0.000013,0.000018,0.000026
0.252000,0.000220,0.000072,0.000083,0.000013,0.000022,0.000030
0.253000,0.000252,0.000077,0.000101,0.000014,0.000025,0.000034
0.254000,0.000094,0.000021,0.000047,0.000004,0.000009,0.000013
0.255000,0.000126,0.000032,0.000056,0.000007,0.000013,0.000017
0.256000,0.000189,0.000072,0.000059,0.000010,0.000020,0.000027
0.257000,0.000157,0.000046,0.000067,0.000008,0.000015,0.000021
0.258000,0.000220,0.000070,0.000087,0.000013,0.000020,0.000030
0.259000,0.000252,0.000085,0.000094,0.000014,0.000023,0.000035
0.260000,0.000094,0.000029,0.000039,0.000006,0.000007,0.000013
0.261000,0.000094,0.000031,0.000036,0.000006,0.000009,0.000013
0.262000,0.000220,0.000075,0.000087,0.000012,0.000018,0.000028
0.263000,0.000189,0.000080,0.000056,0.000009,0.000019,0.000024
0.264000,0.000094,0.000036,0.000031,0.000005,0.000010,0.000012
0.265000,0.000315,0.000118,0.000108,0.000018,0.000029,0.000041
0.266000,0.000157,0.000050,0.000062,0.000010,0.000014,0.000021
0.267000,0.000189,0.000060,0.000076,0.000011,0.000017,0.000024
0.268000,0.000126,0.000043,0.000048,0.000007,0.000012,0.000016
0.269000,0.000126,0.000045,0.000046,0.000007,0.000012,0.000016
0.270000,0.000189,0.000062,0.000074,0.000012,0.000017,0.000023
0.271000,0.000094,0.000032,0.000038,0.000005,0.000008,0.000012
0.272000,0.000094,0.000039,0.000028,0.000005,0.000010,0.000012
0.273000,0.000063,0.000022,0.000024,0.000003,0.000006,0.000008
0.274000,0.000126,0.000039,0.000054,0.000006,0.000012,0.000016
0.275000,0.000094,0.000042,0.000026,0.000005,0.000009,0.000011
0.276000,0.000220,0.000092,0.000071,0.000012,0.000019,0.000026
0.277000,0.000252,0.000085,0.000101,0.000013,0.000024,0.000029
0.278000,0.000252,0.000083,0.000104,0.000014,0.000023,0.000028
0.279000,0.000189,0.000037,0.000105,0.000010,0.000015,0.000022
0.280000,0.000157,0.000047,0.000070,0.000008,0.000013,0.000020
0.281000,0.000252,0.000078,0.000107,0.000014,0.000023,0.000029
0.282000,0.000346,0.000103,0.000149,0.000020,0.000032,0.000042
0.283000,0.000189,0.000069,0.000067,0.000010,0.000019,0.000024
0.284000,0.000252,0.000061,0.000124,0.000013,0.000023,0.000031
0.285000,0.000441,0.000093,0.000225,0.000025,0.000041,0.000057
0.286000,0.000063,0.000019,0.000027,0.000003,0.000006,0.000008
0.287000,0.000189,0.000062,0.000075,0.000011,0.000017,0.000024
0.288000,0.000094,0.000019,0.000052,0.000004,0.000008,0.000012
0.289000,0.000031,0.000002,0.000020,0.000002,0.000003,0.000004
0.290000,0.000031,0.000021,0.000003,0.000001,0.000003,0.000003
0.292000,0.000094,0.000025,0.000046,0.000005,0.000008,0.000011
0.293000,0.000063,0.000003,0.000044,0.000002,0.000005,0.000008
0.294000,0.000063,0.000015,0.000032,0.000003,0.000006,0.000007
0.295000,0.000094,0.000043,0.000027,0.000006,0.000008,0.000011
0.296000,0.000094,0.000018,0.000055,0.000005,0.000007,0.000010
0.297000,0.000126,0.000032,0.000063,0.000006,0.000010,0.000015
0.298000,0.000063,0.000034,0.000013,0.000004,0.000004,0.000008
0.299000,0.000063,0.000038,0.000008,0.000004,0.000006,0.000007
0.300000,0.000189,0.000105,0.000036,0.000010,0.000017,0.000021
0.301000,0.000094,0.000037,0.000033,0.000005,0.000008,0.000011
0.302000,0.000031,0.000004,0.000020,0.000001,0.000002,0.000003
0.303000,0.000031,0.000001,0.000022,0.000002,0.000003,0.000003
0.304000,0.000031,0.000020,0.000003,0.000002,0.000002,0.000004
0.305000,0.000031,0.000014,0.000011,0.000001,0.000002,0.000004
0.307000,0.000031,0.000012,0.000011,0.000002,0.000002,0.000004
0.308000,0.000031,0.000020,0.000005,0.000002,0.000002,0.000003
0.309000,0.000063,0.000027,0.000019,0.000004,0.000005,0.000008
0.310000,0.000031,0.000012,0.000012,0.000001,0.000002,0.000004
0.311000,0.000031,0.000016,0.000007,0.000002,0.000002,0.000004
0.312000,0.000126,0.000037,0.000057,0.000007,0.000011,0.000014
0.313000,0.000063,0.000016,0.000033,0.000003,0.000005,0.000007
0.314000,0.000063,0.000028,0.000019,0.000003,0.000006,0.000007
0.317000,0.000031,0.000003,0.000022,0.000001,0.000002,0.000003
0.320000,0.000031,0.000019,0.000004,0.000001,0.000003,0.000004
0.324000,0.000031,0.000002,0.000022,0.000001,0.000003,0.000003
0.326000,0.000031,0.000022,0.000003,0.000002,0.000002,0.000003
0.327000,0.000031,0.000023,0.000002,0.000001,0.000002,0.000003
0.328000,0.000063,0.000024,0.000025,0.000003,0.000005,0.000006
0.329000,0.000063,0.000028,0.000020,0.000003,0.000005,0.000006
0.330000,0.000031,0.000012,0.000012,0.000002,0.000002,0.000004
0.333000,0.000031,0.000017,0.000007,0.000002,0.000002,0.000003
0.336000,0.000063,0.000023,0.000024,0.000003,0.000005,0.000007
0.337000,0.000031,0.000019,0.000005,0.000001,0.000003,0.000004
0.339000,0.000063,0.000011,0.000039,0.000002,0.000004,0.000007
0.346000,0.000031,0.000016,0.000009,0.000002,0.000002,0.000003
0.347000,0.000031,0.000022,0.000003,0.000002,0.000002,0.000003
0.356000,0.000031,0.000004,0.000022,0.000001,0.000002,0.000003
0.365000,0.000063,0.000024,0.000025,0.000002,0.000005,0.000007
0.372000,0.000063,0.000028,0.000021,0.000003,0.000005,0.000006
0.382000,0.000031,0.000007,0.000018,0.000001,0.000002,0.000003
0.383000,0.000031,0.000016,0.000010,0.000001,0.000002,0.000002
0.424000,0.000031,0.000007,0.000020,0.000001,0.000002,0.000002
0.428000,0.000031,0.000021,0.000005,0.000001,0.000002,0.000002
0.430000,0.000031,0.000026,0.000001,0.000001,0.000001,0.000002
0.434000,0.000031,0.000025,0.000002,0.000001,0.000001,0.000002
